locus_tag	ftype	length_bp	gene	EC_number	COG	product
BMKFACGC_02224	CDS	639				hypothetical protein
BMKFACGC_02225	CDS	1653	ykoD_2	7.6.2.-	COG1122	Putative HMP/thiamine import ATP-binding protein YkoD
BMKFACGC_02226	CDS	888	ecfT_2			Energy-coupling factor transporter transmembrane protein EcfT
BMKFACGC_02227	CDS	411	lpdD			Protein LpdD
BMKFACGC_02228	CDS	564	lpdB	2.5.1.129	COG0163	Flavin prenyltransferase LpdB
BMKFACGC_02229	CDS	1467	lpdC	4.1.1.59	COG0043	Gallate decarboxylase
BMKFACGC_02230	CDS	882	gltC_2		COG0583	Transcriptional dual regulator GltC
BMKFACGC_02231	CDS	411	def_2	3.5.1.88	COG0242	Peptide deformylase
BMKFACGC_02232	CDS	1725				hypothetical protein
BMKFACGC_02233	CDS	345				hypothetical protein
BMKFACGC_02234	CDS	651	aqpZ2		COG0580	Aquaporin Z 2
BMKFACGC_02235	CDS	930			COG2826	IS30 family transposase ISLpl1
BMKFACGC_02236	CDS	615	pcp	3.4.19.3		Pyrrolidone-carboxylate peptidase
BMKFACGC_02237	CDS	1770	lmrA_1	7.6.2.2	COG1132	Multidrug resistance ABC transporter ATP-binding and permease protein
BMKFACGC_02238	CDS	534				hypothetical protein
BMKFACGC_02239	CDS	714				hypothetical protein
BMKFACGC_02240	CDS	783				hypothetical protein
BMKFACGC_02241	CDS	756				hypothetical protein
BMKFACGC_02242	CDS	711	ytrB_2		COG1131	ABC transporter ATP-binding protein YtrB
BMKFACGC_02243	CDS	375				hypothetical protein
BMKFACGC_02244	CDS	963				hypothetical protein
BMKFACGC_02245	CDS	474	gpx1	1.11.1.22	COG0386	Hydroperoxy fatty acid reductase gpx1
BMKFACGC_02246	CDS	753				hypothetical protein
BMKFACGC_02247	CDS	1176	mdtL			Multidrug resistance protein MdtL
BMKFACGC_02248	CDS	807	yidA_3	3.1.3.23	COG0561	Sugar phosphatase YidA
BMKFACGC_02249	CDS	789	map_2	3.4.11.18		Methionine aminopeptidase
BMKFACGC_02250	CDS	696				hypothetical protein
BMKFACGC_02251	CDS	93				hypothetical protein
BMKFACGC_02252	CDS	729		1.-.-.-		putative oxidoreductase
BMKFACGC_02253	CDS	1026			COG2826	IS30 family transposase ISSag3
BMKFACGC_02254	CDS	363	hxlR		COG1733	HTH-type transcriptional activator HxlR
BMKFACGC_02255	CDS	366				Alkaline shock protein 23
BMKFACGC_02256	CDS	420				Alkaline shock protein 23
BMKFACGC_02257	CDS	183				hypothetical protein
BMKFACGC_02258	CDS	546				hypothetical protein
BMKFACGC_02259	CDS	258				hypothetical protein
BMKFACGC_02260	CDS	915				hypothetical protein
BMKFACGC_02261	CDS	1623	asnS	6.1.1.22	COG0017	Asparagine--tRNA ligase
BMKFACGC_02262	CDS	1542	stp_4		COG0477	Multidrug resistance protein Stp
BMKFACGC_02263	CDS	567				hypothetical protein
BMKFACGC_02264	CDS	402				hypothetical protein
BMKFACGC_02265	CDS	717				hypothetical protein
BMKFACGC_02266	CDS	681	arcR			HTH-type transcriptional regulator ArcR
BMKFACGC_02267	CDS	945	arcC1_1	2.7.2.2	COG0549	Carbamate kinase 1
BMKFACGC_02268	CDS	1110	vioD	4.2.1.145		Capreomycidine synthase
BMKFACGC_02269	CDS	1413	arcD1_2		COG0531	Arginine/ornithine antiporter ArcD1
BMKFACGC_02270	CDS	1032	arcB	2.1.3.3		Ornithine carbamoyltransferase, catabolic
BMKFACGC_02271	CDS	1233	arcA_2	3.5.3.6		Arginine deiminase
BMKFACGC_02272	CDS	1428				hypothetical protein
BMKFACGC_02273	CDS	921			COG2826	IS30 family transposase ISLsa1
BMKFACGC_02274	CDS	258				hypothetical protein
BMKFACGC_02275	CDS	678	ydhF	1.-.-.-	COG4989	Oxidoreductase YdhF
BMKFACGC_02276	CDS	480	sqwI	5.3.1.37	COG0698	4-deoxy-4-sulfo-D-erythrose isomerase
BMKFACGC_02277	CDS	483			COG0789	putative HTH-type transcriptional regulator
BMKFACGC_02278	CDS	261				hypothetical protein
BMKFACGC_02279	CDS	252				hypothetical protein
BMKFACGC_02280	CDS	474	yafP	2.3.1.-	COG0454	putative N-acetyltransferase YafP
BMKFACGC_02281	CDS	693	gpmA_6	5.4.2.11		2,3-bisphosphoglycerate-dependent phosphoglycerate mutase
BMKFACGC_02282	CDS	1920				hypothetical protein
BMKFACGC_02283	CDS	1092				hypothetical protein
BMKFACGC_02284	CDS	1164	nagC_1		COG1846	DNA-binding transcriptional dual regulator NagC
BMKFACGC_02285	CDS	909				hypothetical protein
BMKFACGC_02286	CDS	1191	cfa_2	2.1.1.79	COG2230	Cyclopropane-fatty-acyl-phospholipid synthase
BMKFACGC_02287	CDS	348				hypothetical protein
BMKFACGC_02288	CDS	801	ygaZ_2		COG1296	Inner membrane protein YgaZ
BMKFACGC_02289	CDS	498	ywnH	2.3.1.183	COG1247	Putative phosphinothricin acetyltransferase YwnH
BMKFACGC_02290	CDS	1335	pdhD_2	1.8.1.4		Dihydrolipoyl dehydrogenase
BMKFACGC_02291	CDS	1386				hypothetical protein
BMKFACGC_02292	CDS	3000	smc_4			Chromosome partition protein Smc
BMKFACGC_02293	CDS	1320	dacA_2	3.4.16.4	COG1686	D-alanyl-D-alanine carboxypeptidase DacA
BMKFACGC_02294	CDS	1167	sasA_4	2.7.13.3		Adaptive-response sensory-kinase SasA
BMKFACGC_02295	CDS	690	vanRc			Regulatory protein VanRc
BMKFACGC_02296	CDS	1140	guaB	1.1.1.205		Inosine-5'-monophosphate dehydrogenase
BMKFACGC_02297	CDS	588				hypothetical protein
BMKFACGC_02298	CDS	732				hypothetical protein
BMKFACGC_02299	CDS	1101	ychF		COG0012	Ribosome-binding ATPase YchF
BMKFACGC_02300	CDS	204				hypothetical protein
BMKFACGC_02301	CDS	885	spo0J		COG1475	Stage 0 sporulation protein J
BMKFACGC_02302	CDS	768	soj_1	3.6.4.-	COG1192	Sporulation initiation inhibitor protein Soj
BMKFACGC_02303	CDS	837	noc		COG1475	Nucleoid occlusion protein
BMKFACGC_02304	CDS	729	rsmG	2.1.1.-	COG0357	Ribosomal RNA small subunit methyltransferase G
BMKFACGC_02305	CDS	870	cpdA	3.1.4.53		3',5'-cyclic adenosine monophosphate phosphodiesterase CpdA
BMKFACGC_02306	CDS	915	rihC	3.2.-.-	COG1957	Non-specific ribonucleoside hydrolase RihC
BMKFACGC_02307	CDS	1314				Nucleobase transporter PlAzg2
BMKFACGC_02308	CDS	1260	nupG		COG1972	Purine nucleoside transport protein NupG
BMKFACGC_02309	CDS	825	deoB_2	5.4.2.7		Phosphopentomutase
BMKFACGC_02310	CDS	642				hypothetical protein
BMKFACGC_02311	CDS	1272				ISL3 family transposase ISSau8
BMKFACGC_02312	CDS	267				hypothetical protein
BMKFACGC_02313	CDS	579				hypothetical protein
BMKFACGC_02314	CDS	258				hypothetical protein
BMKFACGC_02315	CDS	381				hypothetical protein
BMKFACGC_02316	CDS	795				hypothetical protein
BMKFACGC_02317	CDS	642				hypothetical protein
BMKFACGC_02318	CDS	1224				hypothetical protein
BMKFACGC_02319	CDS	1047			COG2826	IS30 family transposase ISHahy9
BMKFACGC_02320	CDS	747				hypothetical protein
BMKFACGC_02321	CDS	507				hypothetical protein
BMKFACGC_02322	CDS	1413				hypothetical protein
BMKFACGC_02323	CDS	381				IS200/IS605 family transposase ISAac3
BMKFACGC_02324	CDS	1464				hypothetical protein
BMKFACGC_02325	CDS	1218	lysN_1	2.6.1.39	COG1167	2-aminoadipate transaminase
BMKFACGC_02326	CDS	909	metR		COG0583	HTH-type transcriptional regulator MetR
BMKFACGC_02327	CDS	237				hypothetical protein
BMKFACGC_02328	CDS	195				hypothetical protein
BMKFACGC_02329	CDS	555				hypothetical protein
BMKFACGC_02330	CDS	1107				hypothetical protein
BMKFACGC_02331	CDS	384				hypothetical protein
BMKFACGC_02332	CDS	324				hypothetical protein
BMKFACGC_02333	CDS	1299	dinB_2	2.7.7.7	COG0389	DNA polymerase IV
BMKFACGC_02334	CDS	1272				ISL3 family transposase ISSau8
BMKFACGC_02335	CDS	1779	macB	7.6.2.-	COG0577	Macrolide export ATP-binding/permease protein MacB
BMKFACGC_02336	CDS	147				hypothetical protein
BMKFACGC_02337	CDS	654	thiE	2.5.1.3	COG0352	Thiamine-phosphate synthase
BMKFACGC_02338	CDS	816	thiD_2	2.7.1.49		Hydroxymethylpyrimidine/phosphomethylpyrimidine kinase
BMKFACGC_02339	CDS	789	thiM	2.7.1.50	COG2145	Hydroxyethylthiazole kinase
BMKFACGC_02340	CDS	837	kdsr_4	1.1.1.102	COG4221	3-ketodihydrosphingosine reductase
BMKFACGC_02341	CDS	759	fetB		COG0390	putative iron export permease protein FetB
BMKFACGC_02342	CDS	651	fetA	7.2.2.-	COG4619	putative iron export ATP-binding protein FetA
BMKFACGC_02343	CDS	1464	rlmCD	2.1.1.189	COG2265	23S rRNA (uracil-C(5))-methyltransferase RlmCD
BMKFACGC_02344	CDS	498				hypothetical protein
BMKFACGC_02345	CDS	303				hypothetical protein
BMKFACGC_02346	CDS	189				hypothetical protein
BMKFACGC_02347	CDS	921			COG2826	IS30 family transposase ISLsa1
BMKFACGC_02348	CDS	282				hypothetical protein
BMKFACGC_02349	CDS	177				hypothetical protein
BMKFACGC_02350	CDS	612				hypothetical protein
BMKFACGC_02351	CDS	330				hypothetical protein
BMKFACGC_02352	CDS	477				hypothetical protein
BMKFACGC_02353	CDS	495				hypothetical protein
BMKFACGC_02354	CDS	507				hypothetical protein
BMKFACGC_02355	CDS	855				hypothetical protein
BMKFACGC_02356	CDS	345				hypothetical protein
BMKFACGC_02357	CDS	336				hypothetical protein
BMKFACGC_02358	CDS	1194	nagC_2		COG1846	DNA-binding transcriptional dual regulator NagC
BMKFACGC_02359	CDS	846	yvgN_2	1.1.1.-	COG0656	Glyoxal reductase
BMKFACGC_02360	CDS	1320	rarA_2		COG2256	Replication-associated recombination protein A
BMKFACGC_02361	CDS	1608	rny_2	3.1.-.-	COG1418	Ribonuclease Y
BMKFACGC_02362	CDS	699				hypothetical protein
BMKFACGC_02363	CDS	945	menH_2	4.2.99.20		2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase
BMKFACGC_02364	CDS	1809				hypothetical protein
BMKFACGC_02365	CDS	420				hypothetical protein
BMKFACGC_02366	CDS	852				hypothetical protein
BMKFACGC_02367	CDS	1074				hypothetical protein
BMKFACGC_02368	CDS	1383	brnQ_1		COG1114	Branched-chain amino acid permease BrnQ
BMKFACGC_02369	CDS	894	bglK_2	2.7.1.85	COG1940	Beta-glucoside kinase
BMKFACGC_02370	CDS	1362	steT_2		COG0531	Serine/threonine exchanger SteT
BMKFACGC_02371	CDS	843				hypothetical protein
BMKFACGC_02372	CDS	849				hypothetical protein
BMKFACGC_02373	CDS	171				hypothetical protein
BMKFACGC_02374	CDS	1284				hypothetical protein
BMKFACGC_02375	tRNA	72				tRNA-Arg(tcg)
BMKFACGC_02376	CDS	327				hypothetical protein
BMKFACGC_02377	CDS	453				hypothetical protein
BMKFACGC_02378	CDS	648	nnr		COG0062	Bifunctional NAD(P)H-hydrate repair enzyme Nnr
BMKFACGC_02379	CDS	348				hypothetical protein
BMKFACGC_02380	CDS	1560	mdtD			Putative multidrug resistance protein MdtD
BMKFACGC_02381	CDS	564	ddpX	3.4.13.22	COG2173	D-alanyl-D-alanine dipeptidase
BMKFACGC_02382	CDS	627				hypothetical protein
BMKFACGC_02383	CDS	957	yxeI_3	3.5.1.11	COG3049	Penicillin V acylase
BMKFACGC_02384	CDS	474				hypothetical protein
BMKFACGC_02385	CDS	1605	murJ_4		COG2244	Lipid II flippase MurJ
BMKFACGC_02386	CDS	312				hypothetical protein
BMKFACGC_02387	CDS	1971				hypothetical protein
BMKFACGC_02388	CDS	930	panE	1.1.1.169		2-dehydropantoate 2-reductase
BMKFACGC_02389	CDS	285				hypothetical protein
BMKFACGC_02390	CDS	399	spx_3		COG1393	Global transcriptional regulator Spx
BMKFACGC_02391	CDS	2079				hypothetical protein
BMKFACGC_02392	CDS	1578	yfkN		COG0737	Trifunctional nucleotide phosphoesterase protein YfkN
BMKFACGC_02393	CDS	1695	assT	2.8.2.22		Arylsulfate sulfotransferase AssT
BMKFACGC_02394	CDS	681				hypothetical protein
BMKFACGC_02395	CDS	933	rihA	3.2.-.-	COG1957	Pyrimidine-specific ribonucleoside hydrolase RihA
BMKFACGC_02396	tRNA	74				tRNA-Gln(ttg)
BMKFACGC_02397	CDS	978	ccpA_2			Catabolite control protein A
BMKFACGC_02398	CDS	633				hypothetical protein
BMKFACGC_02399	CDS	561				hypothetical protein
BMKFACGC_02400	CDS	501	hmpT		COG4720	Thiamine precursor transporter HmpT
BMKFACGC_02401	CDS	795	pdxK	2.7.1.35	COG0351	Pyridoxine kinase
BMKFACGC_02402	CDS	1398	norG			HTH-type transcriptional regulator NorG
BMKFACGC_02403	CDS	1161	tagU_4	2.7.8.-		Polyisoprenyl-teichoic acid--peptidoglycan teichoic acid transferase TagU
BMKFACGC_02404	CDS	780	uup	3.6.1.-		ATP-binding protein Uup
BMKFACGC_02405	CDS	1740				hypothetical protein
BMKFACGC_02406	CDS	1212	rodA_2	2.4.99.28	COG0772	Peptidoglycan glycosyltransferase RodA
BMKFACGC_02407	CDS	1191	pbuE_3		COG2814	Purine efflux pump PbuE
BMKFACGC_02408	CDS	348	yybR_2		COG1733	putative HTH-type transcriptional regulator YybR
BMKFACGC_02409	CDS	552				hypothetical protein
BMKFACGC_02410	CDS	162				hypothetical protein
BMKFACGC_02411	CDS	393				hypothetical protein
BMKFACGC_02412	CDS	783				hypothetical protein
BMKFACGC_02413	CDS	1002	neoA	1.1.1.329		2-deoxy-scyllo-inosamine dehydrogenase
BMKFACGC_02414	CDS	876	gmuE	2.7.1.4	COG1940	Putative fructokinase
BMKFACGC_02415	CDS	423				hypothetical protein
BMKFACGC_02416	CDS	1122	gldA	1.1.1.6		Glycerol dehydrogenase
BMKFACGC_02417	CDS	330				hypothetical protein
BMKFACGC_02418	CDS	315	gdnD		COG2076	putative guanidinium efflux system subunit GdnD
BMKFACGC_02419	CDS	531				hypothetical protein
BMKFACGC_02420	CDS	834	gpmA_7	5.4.2.11		2,3-bisphosphoglycerate-dependent phosphoglycerate mutase
BMKFACGC_02421	CDS	567				hypothetical protein
BMKFACGC_02422	CDS	2100	treP	2.4.1.64		Alpha,alpha-trehalose phosphorylase
BMKFACGC_02423	CDS	168				hypothetical protein
BMKFACGC_02424	CDS	1053	nlhH	3.1.1.1	COG0657	Carboxylesterase NlhH
BMKFACGC_02425	CDS	1380	xylP_3			Isoprimeverose transporter
BMKFACGC_02426	CDS	1644	dppA_11		COG4166	Dipeptide-binding protein
BMKFACGC_02427	CDS	501				hypothetical protein
BMKFACGC_02428	CDS	489				hypothetical protein
BMKFACGC_02429	CDS	999	ccpA_3			Catabolite control protein A
BMKFACGC_02430	CDS	1383				hypothetical protein
BMKFACGC_02431	CDS	1674	malL_2	3.2.1.10	COG0366	Oligo-1,6-glucosidase
BMKFACGC_02432	CDS	945				Zinc-type alcohol dehydrogenase-like protein
BMKFACGC_02433	CDS	654				hypothetical protein
BMKFACGC_02434	CDS	423			COG0789	putative HTH-type transcriptional regulator
BMKFACGC_02435	CDS	738				IS21 family transposase ISCbo2
BMKFACGC_02436	CDS	1221				hypothetical protein
BMKFACGC_02437	CDS	921			COG2826	IS30 family transposase ISLsa1
BMKFACGC_02438	CDS	990			COG2826	IS30 family transposase ISSlu1
BMKFACGC_02439	CDS	249				hypothetical protein
BMKFACGC_02440	CDS	453				hypothetical protein
BMKFACGC_02441	CDS	906				hypothetical protein
BMKFACGC_02442	CDS	531				hypothetical protein
BMKFACGC_02443	CDS	1191	ard_3	1.3.1.125		NADH:acrylate oxidoreductase
BMKFACGC_02444	CDS	288				hypothetical protein
BMKFACGC_02445	CDS	387	ytcD_2		COG1733	putative HTH-type transcriptional regulator YtcD
BMKFACGC_02446	CDS	1083	mccF			Microcin C7 self-immunity protein MccF
BMKFACGC_02447	CDS	936	rihB_2	3.2.2.8	COG1957	Pyrimidine-specific ribonucleoside hydrolase RihB
BMKFACGC_02448	CDS	681	yeiL		COG0664	Regulatory protein YeiL
BMKFACGC_02449	CDS	978	mneS_2		COG0053	Manganese efflux system protein MneS
BMKFACGC_02450	CDS	1173	dhaT	1.1.1.202		1,3-propanediol dehydrogenase
BMKFACGC_02451	CDS	654	hdl IVa	3.8.1.2		(S)-2-haloacid dehalogenase 4A
BMKFACGC_02452	CDS	633				hypothetical protein
BMKFACGC_02453	CDS	393				hypothetical protein
BMKFACGC_02454	CDS	921			COG2826	IS30 family transposase ISLsa1
BMKFACGC_02455	CDS	537				hypothetical protein
BMKFACGC_02456	CDS	1281	xylT_3			D-xylose transporter
BMKFACGC_02457	CDS	1188				IS256 family transposase IS1310
BMKFACGC_02458	CDS	147				hypothetical protein
BMKFACGC_02459	CDS	684	hrtA	7.6.2.-		Putative hemin import ATP-binding protein HrtA
BMKFACGC_02460	CDS	1059				hypothetical protein
BMKFACGC_02461	CDS	522				hypothetical protein
BMKFACGC_02462	CDS	1191			COG2814	putative transporter
BMKFACGC_02463	CDS	315				hypothetical protein
BMKFACGC_02464	CDS	1251	uhpC		COG2271	Membrane sensor protein UhpC
BMKFACGC_02465	CDS	468				hypothetical protein
BMKFACGC_02466	CDS	732	araD_2	5.1.3.4	COG0235	L-ribulose-5-phosphate 4-epimerase
BMKFACGC_02467	CDS	888	ulaE	5.1.3.22	COG3623	L-ribulose-5-phosphate 3-epimerase UlaE
BMKFACGC_02468	CDS	1533	lyx	2.7.1.-	COG1070	L-xylulose/3-keto-L-gulonate kinase
BMKFACGC_02469	CDS	1005				hypothetical protein
BMKFACGC_02470	CDS	957		1.1.1.-		Putative 2-hydroxyacid dehydrogenase
BMKFACGC_02471	CDS	1008	kdgR_3		COG1609	HTH-type transcriptional regulator KdgR
BMKFACGC_02472	CDS	990			COG2826	IS30 family transposase ISSlu1
BMKFACGC_02473	CDS	495				hypothetical protein
BMKFACGC_02474	CDS	972				hypothetical protein
BMKFACGC_02475	CDS	1635	mleS	4.1.1.101	COG0281	Malolactic enzyme
BMKFACGC_02476	CDS	888	gltC_3		COG0583	Transcriptional dual regulator GltC
BMKFACGC_02477	CDS	810				hypothetical protein
BMKFACGC_02478	CDS	1113	aguA_1	3.5.3.12	COG2957	Putative agmatine deiminase
BMKFACGC_02479	CDS	942	arcC1_2	2.7.2.2	COG0549	Carbamate kinase 1
BMKFACGC_02480	CDS	1095	aguA_2	3.5.3.12	COG2957	Putative agmatine deiminase
BMKFACGC_02481	CDS	1386	gadC_2		COG0531	Glutamate/gamma-aminobutyrate antiporter
BMKFACGC_02482	CDS	1044	ptcA	2.1.3.6	COG0078	Putrescine carbamoyltransferase
BMKFACGC_02483	CDS	1431	nhaC_2		COG1757	Na(+)/H(+) antiporter NhaC
BMKFACGC_02484	CDS	1422	gadC_3		COG0531	Glutamate/gamma-aminobutyrate antiporter
BMKFACGC_02485	CDS	1881	tdc	4.1.1.25		L-tyrosine decarboxylase
BMKFACGC_02486	CDS	1257	tyrS_2	6.1.1.1		Tyrosine--tRNA ligase
BMKFACGC_02487	CDS	249				hypothetical protein
BMKFACGC_02488	CDS	261				hypothetical protein
BMKFACGC_02489	CDS	159				hypothetical protein
BMKFACGC_02490	CDS	1170	thlA	2.3.1.9	COG0183	Acetyl-CoA acetyltransferase
BMKFACGC_02491	CDS	192				hypothetical protein
BMKFACGC_02492	CDS	891				hypothetical protein
BMKFACGC_02493	CDS	1506	abfA_2	3.2.1.55		Intracellular exo-alpha-(1->5)-L-arabinofuranosidase
BMKFACGC_02494	CDS	267				hypothetical protein
BMKFACGC_02495	CDS	252				hypothetical protein
BMKFACGC_02496	CDS	414				hypothetical protein
BMKFACGC_02497	CDS	864	rhaR_4			HTH-type transcriptional activator RhaR
BMKFACGC_02498	CDS	1533				hypothetical protein
BMKFACGC_02499	CDS	297				hypothetical protein
BMKFACGC_02500	CDS	225				hypothetical protein
BMKFACGC_02501	CDS	207				hypothetical protein
BMKFACGC_02502	CDS	393				hypothetical protein
BMKFACGC_02503	CDS	741	yaaA		COG3022	DNA-binding and peroxide stress resistance protein YaaA
BMKFACGC_02504	CDS	1728	ptsI_3	2.7.3.9	COG1080	Phosphoenolpyruvate-protein phosphotransferase
BMKFACGC_02505	CDS	534				hypothetical protein
BMKFACGC_02506	CDS	483	manX_2	2.7.1.191		PTS system mannose-specific EIIAB component
BMKFACGC_02507	CDS	420	manX_3	2.7.1.191	COG2893	PTS system mannose-specific EIIAB component
BMKFACGC_02508	CDS	894				hypothetical protein
BMKFACGC_02509	CDS	771	sorA			PTS system sorbose-specific EIIC component
BMKFACGC_02510	CDS	651	gpmA_8	5.4.2.11	COG0588	2,3-bisphosphoglycerate-dependent phosphoglycerate mutase
BMKFACGC_02511	CDS	897	hdfR_4			HTH-type transcriptional regulator HdfR
BMKFACGC_02512	CDS	636	pyrE	2.4.2.10	COG0461	Orotate phosphoribosyltransferase
BMKFACGC_02513	CDS	702	pyrF	4.1.1.23	COG0284	Orotidine 5'-phosphate decarboxylase
BMKFACGC_02514	CDS	1224	niaP		COG2814	Niacin transporter NiaP
BMKFACGC_02515	CDS	720				hypothetical protein
BMKFACGC_02516	CDS	900	pip	3.4.11.5	COG2267	Proline iminopeptidase
BMKFACGC_02517	CDS	879	deoK_1	2.7.1.15		Deoxyribokinase
BMKFACGC_02518	CDS	1374				hypothetical protein
BMKFACGC_02519	CDS	1005				hypothetical protein
BMKFACGC_02520	CDS	693	frlR		COG2188	putative fructoselysine utilization operon transcriptional repressor
BMKFACGC_02521	CDS	1077	yhaZ		COG4335	putative protein YhaZ
BMKFACGC_02522	CDS	675	guaA_2	6.3.5.2		GMP synthase [glutamine-hydrolyzing]
BMKFACGC_02523	CDS	1956	tetO			Tetracycline resistance protein TetO
BMKFACGC_02524	CDS	1074	deoK_2	2.7.1.15		Deoxyribokinase
BMKFACGC_02525	CDS	990			COG2826	IS30 family transposase ISSlu1
BMKFACGC_02526	CDS	1302				hypothetical protein
BMKFACGC_02527	CDS	363				hypothetical protein
BMKFACGC_02528	CDS	1152				hypothetical protein
BMKFACGC_02529	CDS	1212	lysN_2	2.6.1.39	COG1167	2-aminoadipate transaminase
BMKFACGC_02530	CDS	768	linX	1.1.1.-	COG1028	2,5-dichloro-2,5-cyclohexadiene-1,4-diol dehydrogenase LinX
BMKFACGC_02531	CDS	537				hypothetical protein
BMKFACGC_02532	CDS	417				hypothetical protein
BMKFACGC_02533	CDS	1161				hypothetical protein
BMKFACGC_02534	CDS	618	lacA	2.3.1.18	COG0110	Galactoside O-acetyltransferase
BMKFACGC_02535	CDS	1128				hypothetical protein
BMKFACGC_02536	CDS	1164				hypothetical protein
BMKFACGC_02537	CDS	639	cah	4.2.1.1		Carbonic anhydrase
BMKFACGC_02538	CDS	1167				hypothetical protein
BMKFACGC_02539	CDS	204				hypothetical protein
BMKFACGC_02540	CDS	435				hypothetical protein
BMKFACGC_02541	CDS	1617				hypothetical protein
BMKFACGC_02542	CDS	276				hypothetical protein
BMKFACGC_02543	CDS	2469				hypothetical protein
BMKFACGC_02544	CDS	2646				hypothetical protein
BMKFACGC_02545	CDS	468				hypothetical protein
BMKFACGC_02546	CDS	624	azoR	1.6.5.-	COG1182	FMN-dependent NADH:quinone oxidoreductase
BMKFACGC_02547	CDS	1434	emrB_4		COG2814	Multidrug export protein EmrB
BMKFACGC_02548	CDS	594				hypothetical protein
BMKFACGC_02549	CDS	603				hypothetical protein
BMKFACGC_02550	CDS	222				hypothetical protein
BMKFACGC_02551	CDS	1044	adh_4	1.1.1.1	COG1063	Alcohol dehydrogenase
BMKFACGC_02552	CDS	474				hypothetical protein
BMKFACGC_02553	CDS	450	adhR_3		COG0789	HTH-type transcriptional regulator AdhR
BMKFACGC_02554	CDS	654				hypothetical protein
BMKFACGC_02555	CDS	858				hypothetical protein
BMKFACGC_02556	CDS	672				hypothetical protein
BMKFACGC_02557	CDS	372				hypothetical protein
BMKFACGC_02558	CDS	651				hypothetical protein
BMKFACGC_02559	CDS	1002			COG0451	3 beta-hydroxysteroid dehydrogenase/Delta 5-->4-isomerase
BMKFACGC_02560	CDS	966	lacM	3.2.1.23		Beta-galactosidase small subunit
BMKFACGC_02561	CDS	1887	lacL	3.2.1.23	COG3250	Beta-galactosidase large subunit
BMKFACGC_02562	CDS	435	ywnA_3		COG1959	Putative HTH-type transcriptional regulator YwnA
BMKFACGC_02563	CDS	858	qorB_2	1.6.5.2	COG0702	Quinone oxidoreductase 2
BMKFACGC_02564	CDS	2259				hypothetical protein
BMKFACGC_02565	CDS	762	rhaR_5			HTH-type transcriptional activator RhaR
BMKFACGC_02566	CDS	906				hypothetical protein
BMKFACGC_02567	CDS	3789	addA	3.1.-.-	COG1074	ATP-dependent helicase/nuclease subunit A
BMKFACGC_02568	CDS	3606	addB	3.1.-.-	COG3857	ATP-dependent helicase/deoxyribonuclease subunit B
BMKFACGC_02569	CDS	1143	dapE_5	3.5.1.18		putative succinyl-diaminopimelate desuccinylase
BMKFACGC_02570	CDS	1014				hypothetical protein
BMKFACGC_02571	CDS	375				hypothetical protein
BMKFACGC_02572	CDS	600				hypothetical protein
BMKFACGC_02573	CDS	984	iolS_2	1.1.1.-	COG0667	Aldo-keto reductase IolS
BMKFACGC_02574	CDS	1311	pbuG		COG2252	Guanine/hypoxanthine permease PbuG
	repeat_region	333				
BMKFACGC_02575	CDS	531				hypothetical protein
BMKFACGC_02576	CDS	936	drrA1	7.6.2.2		Daunorubicin resistance ATP-binding protein DrrA1
BMKFACGC_02577	CDS	756	drrB1			Daunorubicin resistance ABC transporter permease protein DrrB1
BMKFACGC_02578	CDS	915	menA_2	2.5.1.74		1,4-dihydroxy-2-naphthoate octaprenyltransferase
BMKFACGC_02579	CDS	3117				hypothetical protein
BMKFACGC_02580	CDS	522	queT		COG4708	Queuosine precursor transporter QueT
BMKFACGC_02581	CDS	171				hypothetical protein
BMKFACGC_02582	CDS	1785				hypothetical protein
BMKFACGC_02583	CDS	453				hypothetical protein
BMKFACGC_02584	CDS	2208				hypothetical protein
BMKFACGC_02585	CDS	1026			COG2826	IS30 family transposase ISSag3
BMKFACGC_02586	CDS	945				hypothetical protein
BMKFACGC_02587	CDS	354				hypothetical protein
BMKFACGC_02588	CDS	120				hypothetical protein
BMKFACGC_02589	CDS	342				hypothetical protein
BMKFACGC_02590	CDS	717	lexA_2	3.4.21.88		LexA repressor
BMKFACGC_02591	CDS	429				hypothetical protein
BMKFACGC_02592	CDS	1821				hypothetical protein
BMKFACGC_02593	CDS	816				hypothetical protein
BMKFACGC_02594	CDS	1623	xynB_2	3.2.1.37		Beta-xylosidase
BMKFACGC_02595	CDS	1476	xylP_4			Isoprimeverose transporter
BMKFACGC_02596	CDS	906	rhaR_6			HTH-type transcriptional activator RhaR
BMKFACGC_02597	CDS	1458	clsA	2.7.8.-	COG1502	Major cardiolipin synthase ClsA
BMKFACGC_02598	CDS	156				hypothetical protein
BMKFACGC_02599	CDS	828				hypothetical protein
BMKFACGC_02600	CDS	540				hypothetical protein
BMKFACGC_02601	CDS	375				hypothetical protein
BMKFACGC_02602	CDS	375				hypothetical protein
BMKFACGC_02603	CDS	1197				hypothetical protein
BMKFACGC_02604	CDS	306				hypothetical protein
BMKFACGC_02605	CDS	645	indB	3.-.-.-	COG0546	putative phosphatase IndB
BMKFACGC_02606	CDS	1332	pepE	3.4.22.-	COG3579	Aminopeptidase E
BMKFACGC_02607	CDS	465				hypothetical protein
BMKFACGC_02608	CDS	588	spsB_2	3.4.21.89		Signal peptidase IB
