query,genome,gene_cluster,gene_callers_id,subject,pident,alignment_length,evalue,bitscore,function
00000632|gene_cluster_GC_00002925|genome_name_P2746_Cocoa_VN|gene_callers_id_725,P2746_Cocoa_VN,GC_00002925,725,sp|Q58926|T1SX_METJA,24.727,275.0,2.8e-11,68.6,sp|Q58926|T1SX_METJA Putative type I restriction enzyme MjaX specificity subunit OS=Methanocaldococcus jannaschii (strain ATCC 43067 / DSM 2661 / JAL-1 / JCM 10045 / NBRC 100440) OX=243232 GN=MJ1531 PE=3 SV=1
00000633|gene_cluster_GC_00002838|genome_name_P3124_LMG_BE|gene_callers_id_1940,P3124_LMG_BE,GC_00002838,1940,Unknown,0.0,0.0,-,0.0,Unknown - no BLAST hit found
00000634|gene_cluster_GC_00002712|genome_name_P800_Unknown_BE|gene_callers_id_621,P800_Unknown_BE,GC_00002712,621,Unknown,0.0,0.0,-,0.0,Unknown - no BLAST hit found
00000635|gene_cluster_GC_00003079|genome_name_P2712_SD_BE|gene_callers_id_236,P2712_SD_BE,GC_00003079,236,Unknown,0.0,0.0,-,0.0,Unknown - no BLAST hit found
00000636|gene_cluster_GC_00002871|genome_name_P3124_LMG_BE|gene_callers_id_222,P3124_LMG_BE,GC_00002871,222,Unknown,0.0,0.0,-,0.0,Unknown - no BLAST hit found
00000637|gene_cluster_GC_00003000|genome_name_P2746_Cocoa_VN|gene_callers_id_217,P2746_Cocoa_VN,GC_00003000,217,Unknown,0.0,0.0,-,0.0,Unknown - no BLAST hit found
00000638|gene_cluster_GC_00002988|genome_name_P2764_Cocoa_VN|gene_callers_id_1769,P2764_Cocoa_VN,GC_00002988,1769,Unknown,0.0,0.0,-,0.0,Unknown - no BLAST hit found
00000639|gene_cluster_GC_00002979|genome_name_P2712_SD_BE|gene_callers_id_829,P2712_SD_BE,GC_00002979,829,Unknown,0.0,0.0,-,0.0,Unknown - no BLAST hit found
00000640|gene_cluster_GC_00002890|genome_name_P2024_Cocoa_CR|gene_callers_id_1898,P2024_Cocoa_CR,GC_00002890,1898,Unknown,0.0,0.0,-,0.0,Unknown - no BLAST hit found
00000641|gene_cluster_GC_00003113|genome_name_P2740_Qu_CN|gene_callers_id_1447,P2740_Qu_CN,GC_00003113,1447,Unknown,0.0,0.0,-,0.0,Unknown - no BLAST hit found
00000642|gene_cluster_GC_00002517|genome_name_P2712_SD_BE|gene_callers_id_81,P2712_SD_BE,GC_00002517,81,sp|Q9FR37|AMI1_ARATH,35.93,398.0,6.82e-63,210.0,sp|Q9FR37|AMI1_ARATH Amidase 1 OS=Arabidopsis thaliana OX=3702 GN=AMI1 PE=1 SV=1
00000643|gene_cluster_GC_00002716|genome_name_P2176_Unknown_BE|gene_callers_id_1199,P2176_Unknown_BE,GC_00002716,1199,sp|Q9CFY8|PANE_LACLA,52.229,314.0,2.1699999999999998e-119,348.0,sp|Q9CFY8|PANE_LACLA 2-dehydropantoate 2-reductase OS=Lactococcus lactis subsp. lactis (strain IL1403) OX=272623 GN=LL1323 PE=3 SV=1
00000644|gene_cluster_GC_00002585|genome_name_P3124_LMG_BE|gene_callers_id_196,P3124_LMG_BE,GC_00002585,196,Unknown,0.0,0.0,-,0.0,Unknown - no BLAST hit found
00000645|gene_cluster_GC_00003141|genome_name_P2020_Cocoa_CR|gene_callers_id_1816,P2020_Cocoa_CR,GC_00003141,1816,Unknown,0.0,0.0,-,0.0,Unknown - no BLAST hit found
00000646|gene_cluster_GC_00002941|genome_name_P815_Cocoa_CR|gene_callers_id_97,P815_Cocoa_CR,GC_00002941,97,sp|O34352|YEEC_BACSU,44.125,383.0,4.6199999999999997e-94,290.0,sp|O34352|YEEC_BACSU Uncharacterized protein YeeC OS=Bacillus subtilis (strain 168) OX=224308 GN=yeeC PE=4 SV=2
00000647|gene_cluster_GC_00003097|genome_name_P363_Unknown_BE|gene_callers_id_1282,P363_Unknown_BE,GC_00003097,1282,Unknown,0.0,0.0,-,0.0,Unknown - no BLAST hit found
00000648|gene_cluster_GC_00002975|genome_name_P2020_Cocoa_CR|gene_callers_id_1190,P2020_Cocoa_CR,GC_00002975,1190,Unknown,0.0,0.0,-,0.0,Unknown - no BLAST hit found
00000649|gene_cluster_GC_00002992|genome_name_P2052_Cocoa_CR|gene_callers_id_1117,P2052_Cocoa_CR,GC_00002992,1117,sp|P71057|EPSH_BACSU,26.087,253.0,1.67e-14,76.6,sp|P71057|EPSH_BACSU Putative glycosyltransferase EpsH OS=Bacillus subtilis (strain 168) OX=224308 GN=epsH PE=2 SV=1
00000650|gene_cluster_GC_00003093|genome_name_P2740_Qu_CN|gene_callers_id_1355,P2740_Qu_CN,GC_00003093,1355,sp|O53076|CITC_LEUMC,44.242,330.0,3.3e-84,261.0,sp|O53076|CITC_LEUMC [Citrate [pro-3S]-lyase] ligase OS=Leuconostoc mesenteroides subsp. cremoris OX=33965 GN=citC PE=1 SV=2
00000651|gene_cluster_GC_00002679|genome_name_P2764_Cocoa_VN|gene_callers_id_1582,P2764_Cocoa_VN,GC_00002679,1582,sp|P37746|RFBX_ECOLI,22.68,388.0,7.27e-14,76.6,sp|P37746|RFBX_ECOLI Putative O-antigen transporter OS=Escherichia coli (strain K12) OX=83333 GN=rfbX PE=1 SV=4
00000652|gene_cluster_GC_00002785|genome_name_P3124_LMG_BE|gene_callers_id_1943,P3124_LMG_BE,GC_00002785,1943,sp|Q97QZ2|PEZA_STRPN,31.148,122.0,3e-07,51.2,sp|Q97QZ2|PEZA_STRPN Antitoxin PezA OS=Streptococcus pneumoniae serotype 4 (strain ATCC BAA-334 / TIGR4) OX=170187 GN=pezA PE=1 SV=1
00000653|gene_cluster_GC_00002601|genome_name_P815_Cocoa_CR|gene_callers_id_79,P815_Cocoa_CR,GC_00002601,79,Unknown,0.0,0.0,-,0.0,Unknown - no BLAST hit found
00000654|gene_cluster_GC_00002645|genome_name_P3124_LMG_BE|gene_callers_id_1045,P3124_LMG_BE,GC_00002645,1045,sp|P45916|YQAT_BACSU,32.658,395.0,1.45e-49,176.0,sp|P45916|YQAT_BACSU Uncharacterized protein YqaT OS=Bacillus subtilis (strain 168) OX=224308 GN=yqaT PE=4 SV=1
00000655|gene_cluster_GC_00002823|genome_name_P3378_Banana_BE|gene_callers_id_1522,P3378_Banana_BE,GC_00002823,1522,Unknown,0.0,0.0,-,0.0,Unknown - no BLAST hit found
00000656|gene_cluster_GC_00002563|genome_name_P3124_LMG_BE|gene_callers_id_1053,P3124_LMG_BE,GC_00002563,1053,sp|O31943|YONR_BACSU,33.333,63.0,8.08e-09,50.4,sp|O31943|YONR_BACSU SPbeta prophage-derived uncharacterized HTH-type transcriptional regulator YonR OS=Bacillus subtilis (strain 168) OX=224308 GN=yonR PE=4 SV=1
00000657|gene_cluster_GC_00002581|genome_name_P2712_SD_BE|gene_callers_id_85,P2712_SD_BE,GC_00002581,85,sp|O32138|PUCR_BACSU,27.422,547.0,2.23e-47,176.0,sp|O32138|PUCR_BACSU Purine catabolism regulatory protein OS=Bacillus subtilis (strain 168) OX=224308 GN=pucR PE=2 SV=1
00000658|gene_cluster_GC_00002521|genome_name_P815_Cocoa_CR|gene_callers_id_63,P815_Cocoa_CR,GC_00002521,63,sp|P46330|YXBF_BACSU,38.298,47.0,0.000122,45.4,sp|P46330|YXBF_BACSU Uncharacterized HTH-type transcriptional regulator YxbF OS=Bacillus subtilis (strain 168) OX=224308 GN=yxbF PE=4 SV=1
00000659|gene_cluster_GC_00002636|genome_name_P2712_SD_BE|gene_callers_id_221,P2712_SD_BE,GC_00002636,221,Unknown,0.0,0.0,-,0.0,Unknown - no BLAST hit found
00000660|gene_cluster_GC_00002644|genome_name_P363_Unknown_BE|gene_callers_id_798,P363_Unknown_BE,GC_00002644,798,Unknown,0.0,0.0,-,0.0,Unknown - no BLAST hit found
00000661|gene_cluster_GC_00002668|genome_name_P3124_LMG_BE|gene_callers_id_2029,P3124_LMG_BE,GC_00002668,2029,Unknown,0.0,0.0,-,0.0,Unknown - no BLAST hit found
00000662|gene_cluster_GC_00002837|genome_name_P800_Unknown_BE|gene_callers_id_637,P800_Unknown_BE,GC_00002837,637,Unknown,0.0,0.0,-,0.0,Unknown - no BLAST hit found
00000663|gene_cluster_GC_00002905|genome_name_P3124_LMG_BE|gene_callers_id_1042,P3124_LMG_BE,GC_00002905,1042,Unknown,0.0,0.0,-,0.0,Unknown - no BLAST hit found
00000664|gene_cluster_GC_00002660|genome_name_P2176_Unknown_BE|gene_callers_id_1525,P2176_Unknown_BE,GC_00002660,1525,Unknown,0.0,0.0,-,0.0,Unknown - no BLAST hit found
00000665|gene_cluster_GC_00003022|genome_name_P2740_Qu_CN|gene_callers_id_1563,P2740_Qu_CN,GC_00003022,1563,sp|P26904|DPPC_BACSU,42.122,311.0,6.6600000000000004e-77,241.0,sp|P26904|DPPC_BACSU Dipeptide transport system permease protein DppC OS=Bacillus subtilis (strain 168) OX=224308 GN=dppC PE=2 SV=2
00000666|gene_cluster_GC_00002939|genome_name_P2176_Unknown_BE|gene_callers_id_1547,P2176_Unknown_BE,GC_00002939,1547,Unknown,0.0,0.0,-,0.0,Unknown - no BLAST hit found
00000667|gene_cluster_GC_00002784|genome_name_P2029_Cocoa_CR|gene_callers_id_471,P2029_Cocoa_CR,GC_00002784,471,sp|P75451|Y111_MYCPN,37.838,111.0,2.7e-13,73.6,sp|P75451|Y111_MYCPN Uncharacterized adenine-specific methylase MPN_111 OS=Mycoplasma pneumoniae (strain ATCC 29342 / M129 / Subtype 1) OX=272634 GN=MPN_111 PE=3 SV=1
00000668|gene_cluster_GC_00002973|genome_name_P2740_Qu_CN|gene_callers_id_1878,P2740_Qu_CN,GC_00002973,1878,Unknown,0.0,0.0,-,0.0,Unknown - no BLAST hit found
00000669|gene_cluster_GC_00002682|genome_name_P815_Cocoa_CR|gene_callers_id_1840,P815_Cocoa_CR,GC_00002682,1840,Unknown,0.0,0.0,-,0.0,Unknown - no BLAST hit found
00000670|gene_cluster_GC_00002657|genome_name_P3124_LMG_BE|gene_callers_id_1907,P3124_LMG_BE,GC_00002657,1907,sp|C5D9S7|CHDC_GEOSW,39.167,120.0,6.94e-25,98.2,sp|C5D9S7|CHDC_GEOSW Coproheme decarboxylase OS=Geobacillus sp. (strain WCH70) OX=471223 GN=chdC PE=3 SV=1
00000671|gene_cluster_GC_00002853|genome_name_P815_Cocoa_CR|gene_callers_id_840,P815_Cocoa_CR,GC_00002853,840,Unknown,0.0,0.0,-,0.0,Unknown - no BLAST hit found
00000672|gene_cluster_GC_00002616|genome_name_P800_Unknown_BE|gene_callers_id_1916,P800_Unknown_BE,GC_00002616,1916,Unknown,0.0,0.0,-,0.0,Unknown - no BLAST hit found
00000673|gene_cluster_GC_00002797|genome_name_P2740_Qu_CN|gene_callers_id_1152,P2740_Qu_CN,GC_00002797,1152,Unknown,0.0,0.0,-,0.0,Unknown - no BLAST hit found
00000674|gene_cluster_GC_00002733|genome_name_P2029_Cocoa_CR|gene_callers_id_1914,P2029_Cocoa_CR,GC_00002733,1914,Unknown,0.0,0.0,-,0.0,Unknown - no BLAST hit found
00000675|gene_cluster_GC_00002828|genome_name_P2764_Cocoa_VN|gene_callers_id_1879,P2764_Cocoa_VN,GC_00002828,1879,Unknown,0.0,0.0,-,0.0,Unknown - no BLAST hit found
00000676|gene_cluster_GC_00002513|genome_name_P360_Cocoa_CR|gene_callers_id_1799,P360_Cocoa_CR,GC_00002513,1799,Unknown,0.0,0.0,-,0.0,Unknown - no BLAST hit found
00000677|gene_cluster_GC_00002540|genome_name_P2176_Unknown_BE|gene_callers_id_1237,P2176_Unknown_BE,GC_00002540,1237,sp|P55431|NOLL_SINFN,24.561,228.0,0.000218,46.2,sp|P55431|NOLL_SINFN Nodulation protein NolL OS=Sinorhizobium fredii (strain NBRC 101917 / NGR234) OX=394 GN=nolL PE=3 SV=1
00000678|gene_cluster_GC_00002659|genome_name_P2764_Cocoa_VN|gene_callers_id_1818,P2764_Cocoa_VN,GC_00002659,1818,Unknown,0.0,0.0,-,0.0,Unknown - no BLAST hit found
00000679|gene_cluster_GC_00002889|genome_name_P2712_SD_BE|gene_callers_id_833,P2712_SD_BE,GC_00002889,833,Unknown,0.0,0.0,-,0.0,Unknown - no BLAST hit found
00000680|gene_cluster_GC_00002857|genome_name_P3124_LMG_BE|gene_callers_id_220,P3124_LMG_BE,GC_00002857,220,Unknown,0.0,0.0,-,0.0,Unknown - no BLAST hit found
00000681|gene_cluster_GC_00002912|genome_name_P2712_SD_BE|gene_callers_id_313,P2712_SD_BE,GC_00002912,313,sp|P46321|LICR_BACSU,24.07,511.0,1.6399999999999998e-23,107.0,sp|P46321|LICR_BACSU Probable licABCH operon regulator OS=Bacillus subtilis (strain 168) OX=224308 GN=licR PE=1 SV=1
00000682|gene_cluster_GC_00002966|genome_name_P2176_Unknown_BE|gene_callers_id_1577,P2176_Unknown_BE,GC_00002966,1577,sp|Q58623|Y1226_METJA,45.58,362.0,6.35e-100,316.0,sp|Q58623|Y1226_METJA Putative cation-transporting ATPase MJ1226 OS=Methanocaldococcus jannaschii (strain ATCC 43067 / DSM 2661 / JAL-1 / JCM 10045 / NBRC 100440) OX=243232 GN=MJ1226 PE=3 SV=1
00000683|gene_cluster_GC_00002978|genome_name_P2711_SD_BE|gene_callers_id_1295,P2711_SD_BE,GC_00002978,1295,sp|P10277|PRIM_BPP4,22.38,353.0,1.21e-07,58.5,sp|P10277|PRIM_BPP4 Putative P4-specific DNA primase OS=Enterobacteria phage P4 OX=10680 GN=Alpha PE=1 SV=1
00000684|gene_cluster_GC_00002606|genome_name_P2740_Qu_CN|gene_callers_id_1937,P2740_Qu_CN,GC_00002606,1937,Unknown,0.0,0.0,-,0.0,Unknown - no BLAST hit found
00000685|gene_cluster_GC_00003094|genome_name_P2740_Qu_CN|gene_callers_id_1846,P2740_Qu_CN,GC_00003094,1846,Unknown,0.0,0.0,-,0.0,Unknown - no BLAST hit found
00000686|gene_cluster_GC_00002693|genome_name_P3378_Banana_BE|gene_callers_id_1582,P3378_Banana_BE,GC_00002693,1582,Unknown,0.0,0.0,-,0.0,Unknown - no BLAST hit found
00000687|gene_cluster_GC_00003076|genome_name_P815_Cocoa_CR|gene_callers_id_147,P815_Cocoa_CR,GC_00003076,147,Unknown,0.0,0.0,-,0.0,Unknown - no BLAST hit found
00000688|gene_cluster_GC_00002793|genome_name_P2711_SD_BE|gene_callers_id_1967,P2711_SD_BE,GC_00002793,1967,sp|P13921|REPB_STRAG,45.455,121.0,2.0400000000000002e-29,108.0,sp|P13921|REPB_STRAG Replication protein RepB OS=Streptococcus agalactiae OX=1311 GN=repB PE=1 SV=1
