locus_tag	ftype	length_bp	gene	EC_number	COG	product
HLLCJJMH_02171	CDS	1065	metN	7.4.2.11	COG1135	Methionine import ATP-binding protein MetN
HLLCJJMH_02172	CDS	804	metQ		COG1464	D-methionine-binding lipoprotein MetQ
HLLCJJMH_02173	CDS	549	tag_1	3.2.2.20	COG2818	DNA-3-methyladenine glycosylase 1
HLLCJJMH_02174	CDS	1641	dppA_9		COG4166	Dipeptide-binding protein
HLLCJJMH_02175	CDS	105				hypothetical protein
HLLCJJMH_02176	CDS	2256	bglB_2	3.2.1.21	COG1472	Thermostable beta-glucosidase B
HLLCJJMH_02177	CDS	984	yxeI_2	3.5.1.11	COG3049	Penicillin V acylase
HLLCJJMH_02178	CDS	3150	sbcC			Nuclease SbcCD subunit C
HLLCJJMH_02179	CDS	1134	sbcD		COG0420	Nuclease SbcCD subunit D
HLLCJJMH_02180	CDS	561	tag_2	3.2.2.20	COG2818	DNA-3-methyladenine glycosylase 1
HLLCJJMH_02181	CDS	927				hypothetical protein
HLLCJJMH_02182	CDS	951				hypothetical protein
HLLCJJMH_02183	CDS	1125		3.2.1.4		Endoglucanase
HLLCJJMH_02184	CDS	321				hypothetical protein
HLLCJJMH_02185	CDS	423				hypothetical protein
HLLCJJMH_02186	CDS	429				hypothetical protein
HLLCJJMH_02187	CDS	570			COG1309	putative HTH-type transcriptional regulator
HLLCJJMH_02188	CDS	402				hypothetical protein
HLLCJJMH_02189	CDS	1242				hypothetical protein
HLLCJJMH_02190	CDS	843	dkgB	1.1.1.274		2,5-diketo-D-gluconic acid reductase B
HLLCJJMH_02191	CDS	1185	pbuE_1		COG2814	Purine efflux pump PbuE
HLLCJJMH_02192	CDS	1197	pbuE_2		COG2814	Purine efflux pump PbuE
HLLCJJMH_02193	CDS	969	ard_2	1.3.1.125		NADH:acrylate oxidoreductase
HLLCJJMH_02194	CDS	267	pduN_2			Bacterial microcompartment shell vertex protein PduN
HLLCJJMH_02195	CDS	924	rhaR_4			HTH-type transcriptional activator RhaR
HLLCJJMH_02196	CDS	708				hypothetical protein
HLLCJJMH_02197	CDS	1050				hypothetical protein
HLLCJJMH_02198	CDS	639				hypothetical protein
HLLCJJMH_02199	CDS	1653	ykoD_2	7.6.2.-	COG1122	Putative HMP/thiamine import ATP-binding protein YkoD
HLLCJJMH_02200	CDS	888	ecfT_2			Energy-coupling factor transporter transmembrane protein EcfT
HLLCJJMH_02201	CDS	411	lpdD			Protein LpdD
HLLCJJMH_02202	CDS	564	lpdB	2.5.1.129	COG0163	Flavin prenyltransferase LpdB
HLLCJJMH_02203	CDS	1467	lpdC	4.1.1.59	COG0043	Gallate decarboxylase
HLLCJJMH_02204	CDS	882	gltC_1		COG0583	Transcriptional dual regulator GltC
HLLCJJMH_02205	CDS	1026			COG2826	IS30 family transposase ISSag3
HLLCJJMH_02206	CDS	411	def_2	3.5.1.88	COG0242	Peptide deformylase
HLLCJJMH_02207	CDS	1725				hypothetical protein
HLLCJJMH_02208	CDS	345				hypothetical protein
HLLCJJMH_02209	CDS	651	aqpZ2		COG0580	Aquaporin Z 2
HLLCJJMH_02210	CDS	615	pcp	3.4.19.3		Pyrrolidone-carboxylate peptidase
HLLCJJMH_02211	CDS	1770	lmrA_1	7.6.2.2	COG1132	Multidrug resistance ABC transporter ATP-binding and permease protein
HLLCJJMH_02212	CDS	534				hypothetical protein
HLLCJJMH_02213	CDS	714				hypothetical protein
HLLCJJMH_02214	CDS	783				hypothetical protein
HLLCJJMH_02215	CDS	756				hypothetical protein
HLLCJJMH_02216	CDS	711	ytrB_2		COG1131	ABC transporter ATP-binding protein YtrB
HLLCJJMH_02217	CDS	375				hypothetical protein
HLLCJJMH_02218	CDS	963				hypothetical protein
HLLCJJMH_02219	CDS	474	gpx1	1.11.1.22	COG0386	Hydroperoxy fatty acid reductase gpx1
HLLCJJMH_02220	CDS	753				hypothetical protein
HLLCJJMH_02221	CDS	1176	mdtL			Multidrug resistance protein MdtL
HLLCJJMH_02222	CDS	807	yidA_3	3.1.3.23	COG0561	Sugar phosphatase YidA
HLLCJJMH_02223	CDS	789	map_2	3.4.11.18		Methionine aminopeptidase
HLLCJJMH_02224	CDS	696				hypothetical protein
HLLCJJMH_02225	CDS	729		1.-.-.-		putative oxidoreductase
HLLCJJMH_02226	CDS	363	hxlR		COG1733	HTH-type transcriptional activator HxlR
HLLCJJMH_02227	CDS	411				Alkaline shock protein 23
HLLCJJMH_02228	CDS	420				Alkaline shock protein 23
HLLCJJMH_02229	CDS	183				hypothetical protein
HLLCJJMH_02230	CDS	546				hypothetical protein
HLLCJJMH_02231	CDS	258				hypothetical protein
HLLCJJMH_02232	CDS	915				hypothetical protein
HLLCJJMH_02233	CDS	1557	asnS	6.1.1.22	COG0017	Asparagine--tRNA ligase
HLLCJJMH_02234	CDS	1542	stp_4		COG0477	Multidrug resistance protein Stp
HLLCJJMH_02235	CDS	567				hypothetical protein
HLLCJJMH_02236	CDS	402				hypothetical protein
HLLCJJMH_02237	CDS	717				hypothetical protein
HLLCJJMH_02238	CDS	681	arcR			HTH-type transcriptional regulator ArcR
HLLCJJMH_02239	CDS	945	arcC1_1	2.7.2.2	COG0549	Carbamate kinase 1
HLLCJJMH_02240	CDS	1110	vioD	4.2.1.145		Capreomycidine synthase
HLLCJJMH_02241	CDS	1413	arcD1_2		COG0531	Arginine/ornithine antiporter ArcD1
HLLCJJMH_02242	CDS	1032	arcB	2.1.3.3		Ornithine carbamoyltransferase, catabolic
HLLCJJMH_02243	CDS	1233	arcA	3.5.3.6		Arginine deiminase
HLLCJJMH_02244	CDS	318				hypothetical protein
HLLCJJMH_02245	CDS	297				hypothetical protein
HLLCJJMH_02246	CDS	1563				hypothetical protein
HLLCJJMH_02247	CDS	1299	glnK	2.7.13.3	COG4191	Sensor histidine kinase GlnK
HLLCJJMH_02248	CDS	831	cheB	3.5.1.44		Protein-glutamate methylesterase/protein-glutamine glutaminase
HLLCJJMH_02249	CDS	1515				hypothetical protein
HLLCJJMH_02250	CDS	1335		3.4.13.-		Putative dipeptidase
HLLCJJMH_02251	CDS	216				hypothetical protein
HLLCJJMH_02252	CDS	1167				hypothetical protein
HLLCJJMH_02253	CDS	603				hypothetical protein
HLLCJJMH_02254	CDS	2013	nhaK_4		COG0025	Sodium, potassium, lithium and rubidium/H(+) antiporter
HLLCJJMH_02255	CDS	954				hypothetical protein
HLLCJJMH_02256	CDS	2547				hypothetical protein
HLLCJJMH_02257	CDS	1371	mdtP_2		COG0477	Multidrug transporter protein MdtP
HLLCJJMH_02258	CDS	699	gloB	3.1.2.6		Hydroxyacylglutathione hydrolase
HLLCJJMH_02259	CDS	1026			COG2826	IS30 family transposase ISSag3
HLLCJJMH_02260	CDS	396				hypothetical protein
HLLCJJMH_02261	CDS	297				hypothetical protein
HLLCJJMH_02262	CDS	261				hypothetical protein
HLLCJJMH_02263	CDS	252				hypothetical protein
HLLCJJMH_02264	CDS	474	yafP	2.3.1.-	COG0454	putative N-acetyltransferase YafP
HLLCJJMH_02265	CDS	243	gpmA_6	5.4.2.11		2,3-bisphosphoglycerate-dependent phosphoglycerate mutase
HLLCJJMH_02266	CDS	726				hypothetical protein
HLLCJJMH_02267	CDS	894				hypothetical protein
HLLCJJMH_02268	CDS	255				hypothetical protein
HLLCJJMH_02269	CDS	945				hypothetical protein
HLLCJJMH_02270	CDS	930			COG2826	IS30 family transposase ISLpl1
HLLCJJMH_02271	CDS	249				hypothetical protein
HLLCJJMH_02272	CDS	1026			COG2826	IS30 family transposase ISSag3
HLLCJJMH_02273	CDS	702				hypothetical protein
HLLCJJMH_02274	CDS	1659				hypothetical protein
HLLCJJMH_02275	CDS	1026			COG2826	IS30 family transposase ISSag3
HLLCJJMH_02276	CDS	108				hypothetical protein
HLLCJJMH_02277	CDS	309				hypothetical protein
HLLCJJMH_02278	CDS	324				hypothetical protein
HLLCJJMH_02279	CDS	1224				Putative transposase for insertion sequence element IS5376
HLLCJJMH_02280	CDS	738				IS21 family transposase IS712
HLLCJJMH_02281	CDS	492				hypothetical protein
HLLCJJMH_02282	CDS	516				hypothetical protein
HLLCJJMH_02283	CDS	273				hypothetical protein
HLLCJJMH_02284	CDS	1134	xerC_3			Tyrosine recombinase XerC
HLLCJJMH_02285	CDS	576				hypothetical protein
HLLCJJMH_02286	CDS	1143	xerC_4			Tyrosine recombinase XerC
HLLCJJMH_02287	CDS	195				hypothetical protein
HLLCJJMH_02288	CDS	1629				hypothetical protein
HLLCJJMH_02289	CDS	495				hypothetical protein
HLLCJJMH_02290	CDS	1281				hypothetical protein
HLLCJJMH_02291	CDS	900				hypothetical protein
HLLCJJMH_02292	CDS	246				hypothetical protein
HLLCJJMH_02293	CDS	222				hypothetical protein
HLLCJJMH_02294	CDS	693	gpmA_7	5.4.2.11		2,3-bisphosphoglycerate-dependent phosphoglycerate mutase
HLLCJJMH_02295	CDS	1956				hypothetical protein
HLLCJJMH_02296	CDS	1092				hypothetical protein
HLLCJJMH_02297	CDS	1164	nagC_1		COG1846	DNA-binding transcriptional dual regulator NagC
HLLCJJMH_02298	CDS	909				hypothetical protein
HLLCJJMH_02299	CDS	1191	cfa_2	2.1.1.79	COG2230	Cyclopropane-fatty-acyl-phospholipid synthase
HLLCJJMH_02300	CDS	348				hypothetical protein
HLLCJJMH_02301	CDS	801	ygaZ_2		COG1296	Inner membrane protein YgaZ
HLLCJJMH_02302	CDS	498	ywnH	2.3.1.183	COG1247	Putative phosphinothricin acetyltransferase YwnH
HLLCJJMH_02303	CDS	1335	pdhD_2	1.8.1.4		Dihydrolipoyl dehydrogenase
HLLCJJMH_02304	CDS	1323				hypothetical protein
HLLCJJMH_02305	CDS	3093	smc_4			Chromosome partition protein Smc
HLLCJJMH_02306	CDS	1320	dacA_2	3.4.16.4	COG1686	D-alanyl-D-alanine carboxypeptidase DacA
HLLCJJMH_02307	CDS	1167	sasA_4	2.7.13.3		Adaptive-response sensory-kinase SasA
HLLCJJMH_02308	CDS	690	vanRc			Regulatory protein VanRc
HLLCJJMH_02309	CDS	1140	guaB	1.1.1.205		Inosine-5'-monophosphate dehydrogenase
HLLCJJMH_02310	CDS	588				hypothetical protein
HLLCJJMH_02311	CDS	732				hypothetical protein
HLLCJJMH_02312	CDS	1101	ychF		COG0012	Ribosome-binding ATPase YchF
HLLCJJMH_02313	CDS	204				hypothetical protein
HLLCJJMH_02314	CDS	885	spo0J		COG1475	Stage 0 sporulation protein J
HLLCJJMH_02315	CDS	768	soj_1	3.6.4.-	COG1192	Sporulation initiation inhibitor protein Soj
HLLCJJMH_02316	CDS	837	noc		COG1475	Nucleoid occlusion protein
HLLCJJMH_02317	CDS	729	rsmG	2.1.1.-	COG0357	Ribosomal RNA small subunit methyltransferase G
HLLCJJMH_02318	CDS	867	cpdA	3.1.4.53		3',5'-cyclic adenosine monophosphate phosphodiesterase CpdA
HLLCJJMH_02319	CDS	915	rihC_2	3.2.-.-	COG1957	Non-specific ribonucleoside hydrolase RihC
HLLCJJMH_02320	CDS	1314				Nucleobase transporter PlAzg2
HLLCJJMH_02321	CDS	1260	nupG		COG1972	Purine nucleoside transport protein NupG
HLLCJJMH_02322	CDS	825	deoB_2	5.4.2.7		Phosphopentomutase
HLLCJJMH_02323	CDS	642				hypothetical protein
HLLCJJMH_02324	CDS	267				hypothetical protein
HLLCJJMH_02325	CDS	579				hypothetical protein
HLLCJJMH_02326	CDS	258				hypothetical protein
HLLCJJMH_02327	CDS	381				hypothetical protein
HLLCJJMH_02328	CDS	795				hypothetical protein
HLLCJJMH_02329	CDS	642				hypothetical protein
HLLCJJMH_02330	CDS	1374				S-layer protein
HLLCJJMH_02331	CDS	777				hypothetical protein
HLLCJJMH_02332	CDS	1830				hypothetical protein
HLLCJJMH_02333	CDS	1419				S-layer protein
HLLCJJMH_02334	CDS	1374				hypothetical protein
HLLCJJMH_02335	CDS	1218	lysN_1	2.6.1.39	COG1167	2-aminoadipate transaminase
HLLCJJMH_02336	CDS	909	metR		COG0583	HTH-type transcriptional regulator MetR
HLLCJJMH_02337	CDS	237				hypothetical protein
HLLCJJMH_02338	CDS	195				hypothetical protein
HLLCJJMH_02339	CDS	555				hypothetical protein
HLLCJJMH_02340	CDS	159				hypothetical protein
HLLCJJMH_02341	CDS	297				hypothetical protein
HLLCJJMH_02342	CDS	318				hypothetical protein
HLLCJJMH_02343	CDS	966				hypothetical protein
HLLCJJMH_02344	CDS	384				hypothetical protein
HLLCJJMH_02345	CDS	324				hypothetical protein
HLLCJJMH_02346	CDS	1299	dinB_2	2.7.7.7	COG0389	DNA polymerase IV
HLLCJJMH_02347	CDS	1926	pvdT	7.6.2.-		Pyoverdine export ATP-binding/permease protein PvdT
HLLCJJMH_02348	CDS	654	thiE	2.5.1.3	COG0352	Thiamine-phosphate synthase
HLLCJJMH_02349	CDS	816	thiD_2	2.7.1.49		Hydroxymethylpyrimidine/phosphomethylpyrimidine kinase
HLLCJJMH_02350	CDS	789	thiM	2.7.1.50	COG2145	Hydroxyethylthiazole kinase
HLLCJJMH_02351	CDS	318				hypothetical protein
HLLCJJMH_02352	CDS	318				hypothetical protein
HLLCJJMH_02353	CDS	297				hypothetical protein
HLLCJJMH_02354	CDS	516	kdsr_3	1.1.1.102	COG4221	3-ketodihydrosphingosine reductase
HLLCJJMH_02355	CDS	759	fetB		COG0390	putative iron export permease protein FetB
HLLCJJMH_02356	CDS	651	fetA	7.2.2.-	COG4619	putative iron export ATP-binding protein FetA
HLLCJJMH_02357	CDS	1464	rlmCD	2.1.1.189	COG2265	23S rRNA (uracil-C(5))-methyltransferase RlmCD
HLLCJJMH_02358	CDS	498				hypothetical protein
HLLCJJMH_02359	CDS	303				hypothetical protein
HLLCJJMH_02360	CDS	189				hypothetical protein
HLLCJJMH_02361	CDS	372				hypothetical protein
HLLCJJMH_02362	CDS	855				hypothetical protein
HLLCJJMH_02363	CDS	726				hypothetical protein
HLLCJJMH_02364	CDS	1194	nagC_2		COG1846	DNA-binding transcriptional dual regulator NagC
HLLCJJMH_02365	CDS	846	yvgN_2	1.1.1.-	COG0656	Glyoxal reductase
HLLCJJMH_02366	CDS	1320	rarA_2		COG2256	Replication-associated recombination protein A
HLLCJJMH_02367	CDS	1608	rny_2	3.1.-.-	COG1418	Ribonuclease Y
HLLCJJMH_02368	CDS	699				hypothetical protein
HLLCJJMH_02369	CDS	945	menH_3	4.2.99.20		2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase
HLLCJJMH_02370	CDS	1809				hypothetical protein
HLLCJJMH_02371	CDS	420				hypothetical protein
HLLCJJMH_02372	CDS	852				hypothetical protein
HLLCJJMH_02373	CDS	1074				hypothetical protein
HLLCJJMH_02374	CDS	1383	brnQ_1		COG1114	Branched-chain amino acid permease BrnQ
HLLCJJMH_02375	CDS	894	bglK_2	2.7.1.85	COG1940	Beta-glucoside kinase
HLLCJJMH_02376	CDS	1332	steT_2		COG0531	Serine/threonine exchanger SteT
HLLCJJMH_02377	CDS	843				hypothetical protein
HLLCJJMH_02378	CDS	849				hypothetical protein
HLLCJJMH_02379	CDS	171				hypothetical protein
HLLCJJMH_02380	CDS	1293				hypothetical protein
HLLCJJMH_02381	CDS	723				hypothetical protein
HLLCJJMH_02382	CDS	480				hypothetical protein
HLLCJJMH_02383	CDS	1407	dcuD		COG3069	Putative cryptic C4-dicarboxylate transporter DcuD
HLLCJJMH_02384	CDS	939	rihC_3	3.2.-.-	COG1957	Non-specific ribonucleoside hydrolase RihC
HLLCJJMH_02385	tRNA	72				tRNA-Arg(tcg)
HLLCJJMH_02386	CDS	327				hypothetical protein
HLLCJJMH_02387	CDS	453				hypothetical protein
HLLCJJMH_02388	CDS	648	nnr		COG0062	Bifunctional NAD(P)H-hydrate repair enzyme Nnr
HLLCJJMH_02389	CDS	348				hypothetical protein
HLLCJJMH_02390	CDS	1560	mdtD_2			Putative multidrug resistance protein MdtD
HLLCJJMH_02391	CDS	564	ddpX	3.4.13.22	COG2173	D-alanyl-D-alanine dipeptidase
HLLCJJMH_02392	CDS	627				hypothetical protein
HLLCJJMH_02393	CDS	957	yxeI_3	3.5.1.11	COG3049	Penicillin V acylase
HLLCJJMH_02394	CDS	474				hypothetical protein
HLLCJJMH_02395	CDS	1605	murJ_3		COG2244	Lipid II flippase MurJ
HLLCJJMH_02396	CDS	363				hypothetical protein
HLLCJJMH_02397	CDS	1971				hypothetical protein
HLLCJJMH_02398	CDS	924	panE	1.1.1.169		2-dehydropantoate 2-reductase
HLLCJJMH_02399	CDS	285				hypothetical protein
HLLCJJMH_02400	CDS	399	spx_3		COG1393	Global transcriptional regulator Spx
HLLCJJMH_02401	CDS	2082				hypothetical protein
HLLCJJMH_02402	CDS	1578	yfkN		COG0737	Trifunctional nucleotide phosphoesterase protein YfkN
HLLCJJMH_02403	CDS	1695	assT_2	2.8.2.22		Arylsulfate sulfotransferase AssT
HLLCJJMH_02404	CDS	681				hypothetical protein
HLLCJJMH_02405	CDS	933	rihA_2	3.2.-.-	COG1957	Pyrimidine-specific ribonucleoside hydrolase RihA
HLLCJJMH_02406	CDS	384				hypothetical protein
HLLCJJMH_02407	CDS	1185	nupC		COG1972	Nucleoside permease NupC
HLLCJJMH_02408	CDS	1161				hypothetical protein
HLLCJJMH_02409	CDS	627				hypothetical protein
HLLCJJMH_02410	CDS	693	trpF	5.3.1.24	COG0135	N-(5'-phosphoribosyl)anthranilate isomerase
HLLCJJMH_02411	CDS	957	psuK	2.7.1.83	COG0524	Pseudouridine kinase
HLLCJJMH_02412	CDS	1089	deoK	2.7.1.15		Deoxyribokinase
HLLCJJMH_02413	tRNA	74				tRNA-Gln(ttg)
HLLCJJMH_02414	CDS	978	ccpA_3			Catabolite control protein A
HLLCJJMH_02415	CDS	633				hypothetical protein
HLLCJJMH_02416	CDS	561				hypothetical protein
HLLCJJMH_02417	CDS	501	hmpT		COG4720	Thiamine precursor transporter HmpT
HLLCJJMH_02418	CDS	795	pdxK	2.7.1.35	COG0351	Pyridoxine kinase
HLLCJJMH_02419	CDS	1398	norG			HTH-type transcriptional regulator NorG
HLLCJJMH_02420	CDS	1161	tagU_4	2.7.8.-		Polyisoprenyl-teichoic acid--peptidoglycan teichoic acid transferase TagU
HLLCJJMH_02421	CDS	780	uup_2	3.6.1.-		ATP-binding protein Uup
HLLCJJMH_02422	CDS	681				hypothetical protein
HLLCJJMH_02423	CDS	972				hypothetical protein
HLLCJJMH_02424	CDS	1230	rodA_2	2.4.99.28	COG0772	Peptidoglycan glycosyltransferase RodA
HLLCJJMH_02425	CDS	1191	pbuE_3		COG2814	Purine efflux pump PbuE
HLLCJJMH_02426	CDS	348	yybR_2		COG1733	putative HTH-type transcriptional regulator YybR
HLLCJJMH_02427	CDS	354				hypothetical protein
HLLCJJMH_02428	CDS	162				hypothetical protein
HLLCJJMH_02429	CDS	393				hypothetical protein
HLLCJJMH_02430	CDS	783				hypothetical protein
HLLCJJMH_02431	CDS	1002	neoA	1.1.1.329		2-deoxy-scyllo-inosamine dehydrogenase
HLLCJJMH_02432	CDS	876	gmuE	2.7.1.4	COG1940	Putative fructokinase
HLLCJJMH_02433	CDS	423				hypothetical protein
HLLCJJMH_02434	CDS	1110	gldA	1.1.1.6		Glycerol dehydrogenase
HLLCJJMH_02435	CDS	327				hypothetical protein
HLLCJJMH_02436	CDS	315	gdnD		COG2076	putative guanidinium efflux system subunit GdnD
HLLCJJMH_02437	CDS	531				hypothetical protein
HLLCJJMH_02438	CDS	834	gpmA_8	5.4.2.11		2,3-bisphosphoglycerate-dependent phosphoglycerate mutase
HLLCJJMH_02439	CDS	567				hypothetical protein
HLLCJJMH_02440	CDS	2211	treP	2.4.1.64		Alpha,alpha-trehalose phosphorylase
HLLCJJMH_02441	CDS	1053	nlhH	3.1.1.1	COG0657	Carboxylesterase NlhH
HLLCJJMH_02442	CDS	1380	xylP_6			Isoprimeverose transporter
HLLCJJMH_02443	CDS	1644	dppA_10		COG4166	Dipeptide-binding protein
HLLCJJMH_02444	CDS	501				hypothetical protein
HLLCJJMH_02445	CDS	489				hypothetical protein
HLLCJJMH_02446	CDS	999	ccpA_4			Catabolite control protein A
HLLCJJMH_02447	CDS	1383				hypothetical protein
HLLCJJMH_02448	CDS	1674	malL_2	3.2.1.10	COG0366	Oligo-1,6-glucosidase
HLLCJJMH_02449	CDS	945				Zinc-type alcohol dehydrogenase-like protein
HLLCJJMH_02450	CDS	654				hypothetical protein
HLLCJJMH_02451	CDS	423			COG0789	putative HTH-type transcriptional regulator
HLLCJJMH_02452	CDS	453				hypothetical protein
HLLCJJMH_02453	CDS	906				hypothetical protein
HLLCJJMH_02454	CDS	531				hypothetical protein
HLLCJJMH_02455	CDS	324				hypothetical protein
HLLCJJMH_02456	CDS	1191	ard_3	1.3.1.125		NADH:acrylate oxidoreductase
HLLCJJMH_02457	CDS	288				hypothetical protein
HLLCJJMH_02458	CDS	387	ytcD_2		COG1733	putative HTH-type transcriptional regulator YtcD
HLLCJJMH_02459	CDS	1083	mccF			Microcin C7 self-immunity protein MccF
HLLCJJMH_02460	CDS	933	rihB	3.2.2.8	COG1957	Pyrimidine-specific ribonucleoside hydrolase RihB
HLLCJJMH_02461	CDS	681	yeiL		COG0664	Regulatory protein YeiL
HLLCJJMH_02462	CDS	978	mneS		COG0053	Manganese efflux system protein MneS
HLLCJJMH_02463	CDS	1173	dhaT	1.1.1.202		1,3-propanediol dehydrogenase
HLLCJJMH_02464	CDS	654	hdl IVa	3.8.1.2		(S)-2-haloacid dehalogenase 4A
HLLCJJMH_02465	CDS	633				hypothetical protein
HLLCJJMH_02466	CDS	393				hypothetical protein
HLLCJJMH_02467	CDS	537				hypothetical protein
HLLCJJMH_02468	CDS	1362	xylT_2			D-xylose transporter
HLLCJJMH_02469	CDS	1026			COG2826	IS30 family transposase ISSag3
HLLCJJMH_02470	CDS	684	hrtA	7.6.2.-		Putative hemin import ATP-binding protein HrtA
HLLCJJMH_02471	CDS	1059				hypothetical protein
HLLCJJMH_02472	CDS	522				hypothetical protein
HLLCJJMH_02473	CDS	1191			COG2814	putative transporter
HLLCJJMH_02474	CDS	450	tabA		COG2731	Toxin-antitoxin biofilm protein TabA
HLLCJJMH_02475	CDS	1248	uhpC		COG2271	Membrane sensor protein UhpC
HLLCJJMH_02476	CDS	468				hypothetical protein
HLLCJJMH_02477	CDS	393	araD_2	5.1.3.4	COG0235	L-ribulose-5-phosphate 4-epimerase AraD
HLLCJJMH_02478	CDS	342	ulaF	5.1.3.4	COG0235	L-ribulose-5-phosphate 4-epimerase UlaF
HLLCJJMH_02479	CDS	888	ulaE	5.1.3.22	COG3623	L-ribulose-5-phosphate 3-epimerase UlaE
HLLCJJMH_02480	CDS	1533	lyx	2.7.1.-	COG1070	L-xylulose/3-keto-L-gulonate kinase
HLLCJJMH_02481	CDS	1005				hypothetical protein
HLLCJJMH_02482	CDS	957		1.1.1.-		Putative 2-hydroxyacid dehydrogenase
HLLCJJMH_02483	CDS	1008	kdgR_3		COG1609	HTH-type transcriptional regulator KdgR
HLLCJJMH_02484	CDS	495				hypothetical protein
HLLCJJMH_02485	CDS	972				hypothetical protein
HLLCJJMH_02486	CDS	1635	mleS	4.1.1.101	COG0281	Malolactic enzyme
HLLCJJMH_02487	CDS	888	gltC_2		COG0583	Transcriptional dual regulator GltC
HLLCJJMH_02488	CDS	195				hypothetical protein
HLLCJJMH_02489	CDS	1026			COG2826	IS30 family transposase ISSag3
HLLCJJMH_02490	CDS	867	xylT_3			D-xylose transporter
HLLCJJMH_02491	CDS	1224				Putative transposase for insertion sequence element IS5376
HLLCJJMH_02492	CDS	738				IS21 family transposase IS712
HLLCJJMH_02493	CDS	1566	xynB_2	3.2.1.37	COG3507	Beta-xylosidase
HLLCJJMH_02494	CDS	594				hypothetical protein
HLLCJJMH_02495	CDS	594				hypothetical protein
HLLCJJMH_02496	CDS	1434	emrB_4		COG2814	Multidrug export protein EmrB
HLLCJJMH_02497	CDS	624	azoR	1.6.5.-	COG1182	FMN-dependent NADH:quinone oxidoreductase
HLLCJJMH_02498	CDS	468				hypothetical protein
HLLCJJMH_02499	CDS	2661				hypothetical protein
HLLCJJMH_02500	CDS	336				hypothetical protein
HLLCJJMH_02501	CDS	1947				hypothetical protein
HLLCJJMH_02502	CDS	435				hypothetical protein
HLLCJJMH_02503	CDS	204				hypothetical protein
HLLCJJMH_02504	CDS	1167				hypothetical protein
HLLCJJMH_02505	CDS	639	cah	4.2.1.1		Carbonic anhydrase
HLLCJJMH_02506	CDS	1128				hypothetical protein
HLLCJJMH_02507	CDS	618	lacA_2	2.3.1.18	COG0110	Galactoside O-acetyltransferase
HLLCJJMH_02508	CDS	969	gpr_3	1.1.1.-	COG0667	L-glyceraldehyde 3-phosphate reductase
HLLCJJMH_02509	CDS	1164				hypothetical protein
HLLCJJMH_02510	CDS	417				hypothetical protein
HLLCJJMH_02511	CDS	1185				hypothetical protein
HLLCJJMH_02512	CDS	2028				hypothetical protein
HLLCJJMH_02513	CDS	1242				hypothetical protein
HLLCJJMH_02514	CDS	348				hypothetical protein
HLLCJJMH_02515	CDS	1212	lysN_2	2.6.1.39	COG1167	2-aminoadipate transaminase
HLLCJJMH_02516	CDS	1038	fusA_2			Elongation factor G
HLLCJJMH_02517	CDS	636				hypothetical protein
HLLCJJMH_02518	CDS	675	guaA_2	6.3.5.2		GMP synthase [glutamine-hydrolyzing]
HLLCJJMH_02519	CDS	138				hypothetical protein
HLLCJJMH_02520	CDS	543				hypothetical protein
HLLCJJMH_02521	CDS	462				hypothetical protein
HLLCJJMH_02522	CDS	465	yhaZ		COG4335	putative protein YhaZ
HLLCJJMH_02523	CDS	693	frlR		COG2188	putative fructoselysine utilization operon transcriptional repressor
HLLCJJMH_02524	CDS	1005				hypothetical protein
HLLCJJMH_02525	CDS	1374				hypothetical protein
HLLCJJMH_02526	CDS	879	ydjH	2.7.1.-	COG0524	putative sugar kinase YdjH
HLLCJJMH_02527	CDS	900	pip	3.4.11.5	COG2267	Proline iminopeptidase
HLLCJJMH_02528	CDS	720				hypothetical protein
HLLCJJMH_02529	CDS	1224	niaP		COG2814	Niacin transporter NiaP
HLLCJJMH_02530	CDS	720	pyrF	4.1.1.23	COG0284	Orotidine 5'-phosphate decarboxylase
HLLCJJMH_02531	CDS	639	pyrE	2.4.2.10	COG0461	Orotate phosphoribosyltransferase
HLLCJJMH_02532	CDS	741	yaaA		COG3022	DNA-binding and peroxide stress resistance protein YaaA
HLLCJJMH_02533	CDS	1533				hypothetical protein
HLLCJJMH_02534	CDS	864	rhaR_5			HTH-type transcriptional activator RhaR
HLLCJJMH_02535	CDS	414				hypothetical protein
HLLCJJMH_02536	CDS	252				hypothetical protein
HLLCJJMH_02537	CDS	267				hypothetical protein
HLLCJJMH_02538	CDS	1506	abfA_2	3.2.1.55		Intracellular exo-alpha-(1->5)-L-arabinofuranosidase
HLLCJJMH_02539	CDS	891				hypothetical protein
HLLCJJMH_02540	CDS	192				hypothetical protein
HLLCJJMH_02541	CDS	1170	thlA	2.3.1.9	COG0183	Acetyl-CoA acetyltransferase
HLLCJJMH_02542	CDS	159				hypothetical protein
HLLCJJMH_02543	CDS	261				hypothetical protein
HLLCJJMH_02544	CDS	249				hypothetical protein
HLLCJJMH_02545	CDS	1257	tyrS_2	6.1.1.1		Tyrosine--tRNA ligase
HLLCJJMH_02546	CDS	1881	tdc	4.1.1.25		L-tyrosine decarboxylase
HLLCJJMH_02547	CDS	1026			COG2826	IS30 family transposase ISSag3
HLLCJJMH_02548	CDS	1422	gadC_2		COG0531	Glutamate/gamma-aminobutyrate antiporter
HLLCJJMH_02549	CDS	1431	nhaC_2		COG1757	Na(+)/H(+) antiporter NhaC
