query	subject	%pident	alignment_length	mismatches	gap_opens	qstart	qend	sstart	send	e-value	bitscore	function
00000615|gene_cluster_GC_00003614|genome_name_P950_Fermented_Rice_BE|gene_callers_id_2481	sp|Q45591|YYDK_BACSU	31.746	126	82	2	11	133	106	230	3.00e-12	64.7	sp|Q45591|YYDK_BACSU Uncharacterized HTH-type transcriptional regulator YydK OS=Bacillus subtilis (strain 168) OX=224308 GN=yydK PE=1 SV=2
00000615|gene_cluster_GC_00003614|genome_name_P950_Fermented_Rice_BE|gene_callers_id_2481	sp|P31453|YIDP_ECOLI	25.926	108	80	0	16	123	113	220	5.06e-04	42.0	sp|P31453|YIDP_ECOLI Uncharacterized HTH-type transcriptional regulator YidP OS=Escherichia coli (strain K12) OX=83333 GN=yidP PE=4 SV=1
00000615|gene_cluster_GC_00003614|genome_name_P950_Fermented_Rice_BE|gene_callers_id_2481	sp|P39796|TRER_BACSU	17.308	104	86	0	19	122	120	223	0.002	40.0	sp|P39796|TRER_BACSU HTH-type transcriptional regulator TreR OS=Bacillus subtilis (strain 168) OX=224308 GN=treR PE=1 SV=2
00000617|gene_cluster_GC_00003891|genome_name_P3351_Finger_millet_BE|gene_callers_id_9	sp|P13772|IMMF_BPPH1	37.037	54	33	1	13	66	10	62	0.004	35.8	sp|P13772|IMMF_BPPH1 ImmF control region 10 kDa protein OS=Bacillus phage phi105 OX=10717 PE=4 SV=3
00000618|gene_cluster_GC_00003409|genome_name_P2933_Rye_SD_BE|gene_callers_id_2339	sp|P83970|PMA1_WHEAT	44.643	56	27	1	53	104	786	841	0.005	38.9	sp|P83970|PMA1_WHEAT Plasma membrane ATPase OS=Triticum aestivum OX=4565 GN=ha1 PE=2 SV=1
00000618|gene_cluster_GC_00003409|genome_name_P2933_Rye_SD_BE|gene_callers_id_2339	sp|Q7XPY2|PMA1_ORYSJ	42.857	56	28	1	53	104	786	841	0.009	38.5	sp|Q7XPY2|PMA1_ORYSJ Plasma membrane ATPase OS=Oryza sativa subsp. japonica OX=39947 GN=Os04g0656100 PE=2 SV=1
00000621|gene_cluster_GC_00003924|genome_name_P2496_SD_IT|gene_callers_id_2030	sp|Q03HT2|DAPA_PEDPA	61.616	297	114	0	1	297	1	297	1.14e-128	371	sp|Q03HT2|DAPA_PEDPA 4-hydroxy-tetrahydrodipicolinate synthase OS=Pediococcus pentosaceus (strain ATCC 25745 / CCUG 21536 / LMG 10740 / 183-1w) OX=278197 GN=dapA PE=3 SV=1
00000621|gene_cluster_GC_00003924|genome_name_P2496_SD_IT|gene_callers_id_2030	sp|A8YUT3|DAPA_LACH4	61.356	295	111	1	6	297	8	302	1.62e-127	369	sp|A8YUT3|DAPA_LACH4 4-hydroxy-tetrahydrodipicolinate synthase OS=Lactobacillus helveticus (strain DPC 4571) OX=405566 GN=dapA PE=3 SV=1
00000621|gene_cluster_GC_00003924|genome_name_P2496_SD_IT|gene_callers_id_2030	sp|B2GC11|DAPA_LIMF3	63.028	284	105	0	6	289	8	291	6.15e-124	359	sp|B2GC11|DAPA_LIMF3 4-hydroxy-tetrahydrodipicolinate synthase OS=Limosilactobacillus fermentum (strain NBRC 3956 / LMG 18251) OX=334390 GN=dapA PE=3 SV=1
00000621|gene_cluster_GC_00003924|genome_name_P2496_SD_IT|gene_callers_id_2030	sp|Q5FKQ9|DAPA_LACAC	60.563	284	112	0	6	289	8	291	5.25e-122	355	sp|Q5FKQ9|DAPA_LACAC 4-hydroxy-tetrahydrodipicolinate synthase OS=Lactobacillus acidophilus (strain ATCC 700396 / NCK56 / N2 / NCFM) OX=272621 GN=dapA PE=3 SV=1
00000621|gene_cluster_GC_00003924|genome_name_P2496_SD_IT|gene_callers_id_2030	sp|B2G6M9|DAPA_LIMRJ	60.554	289	114	0	1	289	3	291	7.67e-121	352	sp|B2G6M9|DAPA_LIMRJ 4-hydroxy-tetrahydrodipicolinate synthase OS=Limosilactobacillus reuteri subsp. reuteri (strain JCM 1112) OX=557433 GN=dapA PE=3 SV=1
00000624|gene_cluster_GC_00004063|genome_name_P2500_SD_IT|gene_callers_id_1486	sp|P37571|CLPC_BACSU	24.561	684	374	19	28	622	180	810	1.00e-32	138	sp|P37571|CLPC_BACSU Negative regulator of genetic competence ClpC/MecB OS=Bacillus subtilis (strain 168) OX=224308 GN=clpC PE=1 SV=1
00000624|gene_cluster_GC_00004063|genome_name_P2500_SD_IT|gene_callers_id_1486	sp|Q9FI56|CLPC1_ARATH	26.224	572	310	15	28	513	274	819	2.01e-32	137	sp|Q9FI56|CLPC1_ARATH Chaperone protein ClpC1, chloroplastic OS=Arabidopsis thaliana OX=3702 GN=CLPC1 PE=1 SV=1
00000624|gene_cluster_GC_00004063|genome_name_P2500_SD_IT|gene_callers_id_1486	sp|Q7F9I1|CLPC1_ORYSJ	25.744	571	314	13	28	513	268	813	3.16e-32	137	sp|Q7F9I1|CLPC1_ORYSJ Chaperone protein ClpC1, chloroplastic OS=Oryza sativa subsp. japonica OX=39947 GN=CLPC1 PE=2 SV=2
00000624|gene_cluster_GC_00004063|genome_name_P2500_SD_IT|gene_callers_id_1486	sp|O78410|CLPC_GUITH	25.408	551	305	14	51	520	202	727	4.30e-32	136	sp|O78410|CLPC_GUITH ATP-dependent Clp protease ATP-binding subunit ClpA homolog OS=Guillardia theta OX=55529 GN=clpC PE=3 SV=1
00000624|gene_cluster_GC_00004063|genome_name_P2500_SD_IT|gene_callers_id_1486	sp|Q2FDV8|CLPL_STAA3	24.779	565	293	14	30	513	100	613	7.51e-32	135	sp|Q2FDV8|CLPL_STAA3 ATP-dependent Clp protease ATP-binding subunit ClpL OS=Staphylococcus aureus (strain USA300) OX=367830 GN=clpL PE=3 SV=1
00000625|gene_cluster_GC_00003284|genome_name_Reference|gene_callers_id_2043	sp|Q9ZFV2|EUTA_SALTY	38.046	481	277	9	1	476	1	465	5.09e-94	295	sp|Q9ZFV2|EUTA_SALTY Ethanolamine ammonia-lyase reactivase EutA OS=Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720) OX=99287 GN=eutA PE=2 SV=1
00000625|gene_cluster_GC_00003284|genome_name_Reference|gene_callers_id_2043	sp|P76551|EUTA_ECOLI	37.395	476	287	6	1	476	1	465	5.11e-92	290	sp|P76551|EUTA_ECOLI Ethanolamine ammonia-lyase reactivase EutA OS=Escherichia coli (strain K12) OX=83333 GN=eutA PE=1 SV=1
00000629|gene_cluster_GC_00003581|genome_name_P2500_SD_IT|gene_callers_id_1322	sp|Q9CI63|P2IN_LACLA	25.897	390	253	11	19	402	15	374	3.35e-28	117	sp|Q9CI63|P2IN_LACLA Prophage ps2 probable integrase OS=Lactococcus lactis subsp. lactis (strain IL1403) OX=272623 GN=ps201 PE=3 SV=1
00000629|gene_cluster_GC_00003581|genome_name_P2500_SD_IT|gene_callers_id_1322	sp|P20709|VINT_BPL54	28.736	174	107	4	220	392	179	336	2.61e-11	68.2	sp|P20709|VINT_BPL54 Integrase OS=Staphylococcus phage L54a OX=10727 GN=int PE=3 SV=1
00000629|gene_cluster_GC_00003581|genome_name_P2500_SD_IT|gene_callers_id_1322	sp|P22886|TNR6_ENTFL	28.016	257	164	10	135	390	142	378	3.36e-09	62.0	sp|P22886|TNR6_ENTFL Transposase from transposon Tn916 OS=Enterococcus faecalis OX=1351 GN=Int-Tn PE=1 SV=1
00000629|gene_cluster_GC_00003581|genome_name_P2500_SD_IT|gene_callers_id_1322	sp|P62905|TNR5_STREE	28.405	257	163	11	135	390	142	378	3.36e-09	62.0	sp|P62905|TNR5_STREE Transposase from transposon Tn1545 OS=Streptococcus pneumoniae OX=1313 GN=int PE=3 SV=1
00000629|gene_cluster_GC_00003581|genome_name_P2500_SD_IT|gene_callers_id_1322	sp|P62904|TNR5_STRA5	28.405	257	163	11	135	390	142	378	3.36e-09	62.0	sp|P62904|TNR5_STRA5 Transposase from transposon Tn1545 OS=Streptococcus agalactiae serotype V (strain ATCC BAA-611 / 2603 V/R) OX=208435 GN=int PE=3 SV=1
00000632|gene_cluster_GC_00004076|genome_name_P2694_LMG_BE|gene_callers_id_2251	sp|P71366|T3MH_HAEIN	51.190	84	36	1	135	213	190	273	1.41e-16	80.9	sp|P71366|T3MH_HAEIN Probable type III restriction-modification enzyme HindVI Mod subunit OS=Haemophilus influenzae (strain ATCC 51907 / DSM 11121 / KW20 / Rd) OX=71421 GN=mod PE=3 SV=2
00000632|gene_cluster_GC_00004076|genome_name_P2694_LMG_BE|gene_callers_id_2251	sp|P71366|T3MH_HAEIN	36.538	104	65	1	26	129	25	127	1.58e-11	66.2	sp|P71366|T3MH_HAEIN Probable type III restriction-modification enzyme HindVI Mod subunit OS=Haemophilus influenzae (strain ATCC 51907 / DSM 11121 / KW20 / Rd) OX=71421 GN=mod PE=3 SV=2
00000632|gene_cluster_GC_00004076|genome_name_P2694_LMG_BE|gene_callers_id_2251	sp|P08763|T3MO_BPP1	52.632	38	18	0	176	213	92	129	2.42e-04	45.1	sp|P08763|T3MO_BPP1 Type III restriction-modification enzyme EcoPI Mod subunit OS=Escherichia phage P1 OX=2886926 GN=mod PE=1 SV=1
00000632|gene_cluster_GC_00004076|genome_name_P2694_LMG_BE|gene_callers_id_2251	sp|P12364|T3MO_ECOLX	52.632	38	18	0	176	213	92	129	2.58e-04	45.1	sp|P12364|T3MO_ECOLX Type III restriction-modification enzyme EcoP15I Mod subunit OS=Escherichia coli OX=562 GN=mod PE=1 SV=2
00000632|gene_cluster_GC_00004076|genome_name_P2694_LMG_BE|gene_callers_id_2251	sp|P40814|T3MO_SALTY	47.368	38	20	0	176	213	104	141	0.005	40.8	sp|P40814|T3MO_SALTY Type III restriction-modification enzyme StyLTI Mod subunit OS=Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720) OX=99287 GN=mod PE=1 SV=2
00000633|gene_cluster_GC_00003322|genome_name_P2928_Oganic_Rye_SD_BE|gene_callers_id_2095	sp|P42982|BSHA_BACSU	27.511	229	126	5	129	353	177	369	1.89e-11	68.2	sp|P42982|BSHA_BACSU N-acetyl-alpha-D-glucosaminyl L-malate synthase OS=Bacillus subtilis (strain 168) OX=224308 GN=bshA PE=1 SV=2
00000633|gene_cluster_GC_00003322|genome_name_P2928_Oganic_Rye_SD_BE|gene_callers_id_2095	sp|D6Z995|MSHA_SEGRD	23.832	214	139	6	156	347	214	425	9.19e-08	57.4	sp|D6Z995|MSHA_SEGRD D-inositol 3-phosphate glycosyltransferase OS=Segniliparus rotundus (strain ATCC BAA-972 / CDC 1076 / CIP 108378 / DSM 44985 / JCM 13578) OX=640132 GN=mshA PE=3 SV=1
00000633|gene_cluster_GC_00003322|genome_name_P2928_Oganic_Rye_SD_BE|gene_callers_id_2095	sp|P39862|CAPM_STAAU	22.566	226	149	6	132	338	135	353	1.34e-07	56.6	sp|P39862|CAPM_STAAU Capsular polysaccharide biosynthesis glycosyltransferase CapM OS=Staphylococcus aureus OX=1280 GN=capM PE=3 SV=1
00000633|gene_cluster_GC_00003322|genome_name_P2928_Oganic_Rye_SD_BE|gene_callers_id_2095	sp|P54490|YQGM_BACSU	26.818	220	128	9	138	338	127	332	2.32e-07	55.8	sp|P54490|YQGM_BACSU Uncharacterized glycosyltransferase YqgM OS=Bacillus subtilis (strain 168) OX=224308 GN=yqgM PE=3 SV=2
00000633|gene_cluster_GC_00003322|genome_name_P2928_Oganic_Rye_SD_BE|gene_callers_id_2095	sp|D1A4Q3|MSHA_THECD	27.368	95	69	0	242	336	302	396	1.02e-06	53.9	sp|D1A4Q3|MSHA_THECD D-inositol 3-phosphate glycosyltransferase OS=Thermomonospora curvata (strain ATCC 19995 / DSM 43183 / JCM 3096 / KCTC 9072 / NBRC 15933 / NCIMB 10081 / Henssen B9) OX=471852 GN=mshA PE=3 SV=1
00000639|gene_cluster_GC_00003840|genome_name_P3354_OFSP_BE|gene_callers_id_115	sp|P71056|EPSG_BACSU	25.890	309	177	16	40	328	46	322	0.002	43.5	sp|P71056|EPSG_BACSU Transmembrane protein EpsG OS=Bacillus subtilis (strain 168) OX=224308 GN=epsG PE=2 SV=1
00000640|gene_cluster_GC_00003375|genome_name_P2694_LMG_BE|gene_callers_id_1811	sp|P46330|YXBF_BACSU	29.114	79	56	0	4	82	197	275	0.007	39.7	sp|P46330|YXBF_BACSU Uncharacterized HTH-type transcriptional regulator YxbF OS=Bacillus subtilis (strain 168) OX=224308 GN=yxbF PE=4 SV=1
00000643|gene_cluster_GC_00003540|genome_name_P2297_SD_Lesaf_BE|gene_callers_id_2309	sp|Q9XF88|CB4B_ARATH	86.813	273	34	2	6	277	13	284	2.76e-174	485	sp|Q9XF88|CB4B_ARATH Chlorophyll a-b binding protein CP29.2, chloroplastic OS=Arabidopsis thaliana OX=3702 GN=LHCB4.2 PE=1 SV=1
00000643|gene_cluster_GC_00003540|genome_name_P2297_SD_Lesaf_BE|gene_callers_id_2309	sp|Q07473|CB4A_ARATH	87.956	274	31	2	6	277	14	287	1.27e-168	471	sp|Q07473|CB4A_ARATH Chlorophyll a-b binding protein CP29.1, chloroplastic OS=Arabidopsis thaliana OX=3702 GN=LHCB4.1 PE=1 SV=1
00000643|gene_cluster_GC_00003540|genome_name_P2297_SD_Lesaf_BE|gene_callers_id_2309	sp|Q9S7W1|CB4C_ARATH	73.208	265	65	3	4	263	10	273	3.09e-133	381	sp|Q9S7W1|CB4C_ARATH Chlorophyll a-b binding protein CP29.3, chloroplastic OS=Arabidopsis thaliana OX=3702 GN=LHCB4.3 PE=1 SV=1
00000643|gene_cluster_GC_00003540|genome_name_P2297_SD_Lesaf_BE|gene_callers_id_2309	sp|Q93WD2|CB29_CHLRE	58.904	219	85	4	47	262	52	268	4.43e-81	248	sp|Q93WD2|CB29_CHLRE Chlorophyll a-b binding protein CP29 OS=Chlamydomonas reinhardtii OX=3055 GN=Lhcb4 PE=1 SV=3
00000643|gene_cluster_GC_00003540|genome_name_P2297_SD_Lesaf_BE|gene_callers_id_2309	sp|Q01667|CAB6_ARATH	42.060	233	85	6	48	275	48	235	5.11e-47	160	sp|Q01667|CAB6_ARATH Chlorophyll a-b binding protein 6, chloroplastic OS=Arabidopsis thaliana OX=3702 GN=LHCA1 PE=1 SV=1
00000645|gene_cluster_GC_00003298|genome_name_P950_Fermented_Rice_BE|gene_callers_id_833	sp|P37783|RFBG_SHIFL	32.911	237	131	9	10	231	1	224	2.53e-23	100	sp|P37783|RFBG_SHIFL dTDP-rhamnosyl transferase RfbG OS=Shigella flexneri OX=623 GN=rfbG PE=3 SV=1
00000645|gene_cluster_GC_00003298|genome_name_P950_Fermented_Rice_BE|gene_callers_id_833	sp|B5L3F2|WFGD_ECOLX	25.806	186	119	9	6	189	6	174	6.24e-10	62.0	sp|B5L3F2|WFGD_ECOLX UDP-Glc:alpha-D-GlcNAc-diphosphoundecaprenol beta-1,3-glucosyltransferase WfgD OS=Escherichia coli OX=562 GN=wfgD PE=1 SV=1
00000645|gene_cluster_GC_00003298|genome_name_P950_Fermented_Rice_BE|gene_callers_id_833	sp|Q5HLM5|TAGF_STAEQ	27.551	196	121	7	5	192	3	185	7.19e-09	60.5	sp|Q5HLM5|TAGF_STAEQ Teichoic acid poly(glycerol phosphate) polymerase OS=Staphylococcus epidermidis (strain ATCC 35984 / DSM 28319 / BCRC 17069 / CCUG 31568 / BM 3577 / RP62A) OX=176279 GN=tagF PE=1 SV=1
00000645|gene_cluster_GC_00003298|genome_name_P950_Fermented_Rice_BE|gene_callers_id_833	sp|Q92IF9|Y461_RICCN	29.839	124	68	4	1	114	285	399	2.67e-08	58.5	sp|Q92IF9|Y461_RICCN Uncharacterized glycosyltransferase RC0461 OS=Rickettsia conorii (strain ATCC VR-613 / Malish 7) OX=272944 GN=RC0461 PE=3 SV=1
00000645|gene_cluster_GC_00003298|genome_name_P950_Fermented_Rice_BE|gene_callers_id_833	sp|Q92IF9|Y461_RICCN	20.642	218	154	5	6	215	16	222	5.73e-07	54.3	sp|Q92IF9|Y461_RICCN Uncharacterized glycosyltransferase RC0461 OS=Rickettsia conorii (strain ATCC VR-613 / Malish 7) OX=272944 GN=RC0461 PE=3 SV=1
00000645|gene_cluster_GC_00003298|genome_name_P950_Fermented_Rice_BE|gene_callers_id_833	sp|Q4UM29|Y543_RICFE	29.032	124	69	4	1	114	285	399	3.56e-08	58.2	sp|Q4UM29|Y543_RICFE Uncharacterized glycosyltransferase RF_0543 OS=Rickettsia felis (strain ATCC VR-1525 / URRWXCal2) OX=315456 GN=RF_0543 PE=3 SV=1
00000645|gene_cluster_GC_00003298|genome_name_P950_Fermented_Rice_BE|gene_callers_id_833	sp|Q4UM29|Y543_RICFE	22.430	214	155	5	6	215	16	222	6.62e-08	57.4	sp|Q4UM29|Y543_RICFE Uncharacterized glycosyltransferase RF_0543 OS=Rickettsia felis (strain ATCC VR-1525 / URRWXCal2) OX=315456 GN=RF_0543 PE=3 SV=1
00000649|gene_cluster_GC_00003484|genome_name_P3352_Finger_millet_BE|gene_callers_id_1087	sp|P70665|SIAE_MOUSE	27.863	262	145	13	389	613	283	537	8.51e-10	65.5	sp|P70665|SIAE_MOUSE Sialate O-acetylesterase OS=Mus musculus OX=10090 GN=Siae PE=1 SV=3
00000649|gene_cluster_GC_00003484|genome_name_P3352_Finger_millet_BE|gene_callers_id_1087	sp|P70665|SIAE_MOUSE	29.932	147	90	3	53	193	95	234	2.41e-08	60.8	sp|P70665|SIAE_MOUSE Sialate O-acetylesterase OS=Mus musculus OX=10090 GN=Siae PE=1 SV=3
00000649|gene_cluster_GC_00003484|genome_name_P3352_Finger_millet_BE|gene_callers_id_1087	sp|P82450|SIAE_RAT	27.969	261	144	14	389	612	284	537	8.10e-09	62.0	sp|P82450|SIAE_RAT Sialate O-acetylesterase OS=Rattus norvegicus OX=10116 GN=Siae PE=1 SV=2
00000649|gene_cluster_GC_00003484|genome_name_P3352_Finger_millet_BE|gene_callers_id_1087	sp|P82450|SIAE_RAT	28.105	153	92	4	55	193	86	234	5.85e-08	59.3	sp|P82450|SIAE_RAT Sialate O-acetylesterase OS=Rattus norvegicus OX=10116 GN=Siae PE=1 SV=2
00000649|gene_cluster_GC_00003484|genome_name_P3352_Finger_millet_BE|gene_callers_id_1087	sp|Q5RFU0|SIAE_PONAB	21.864	279	193	9	8	265	32	306	8.21e-09	62.0	sp|Q5RFU0|SIAE_PONAB Sialate O-acetylesterase OS=Pongo abelii OX=9601 GN=SIAE PE=2 SV=1
00000649|gene_cluster_GC_00003484|genome_name_P3352_Finger_millet_BE|gene_callers_id_1087	sp|Q5RFU0|SIAE_PONAB	29.870	154	80	6	375	508	251	396	8.83e-07	55.5	sp|Q5RFU0|SIAE_PONAB Sialate O-acetylesterase OS=Pongo abelii OX=9601 GN=SIAE PE=2 SV=1
00000649|gene_cluster_GC_00003484|genome_name_P3352_Finger_millet_BE|gene_callers_id_1087	sp|Q9HAT2|SIAE_HUMAN	21.864	279	193	9	8	265	32	306	1.32e-08	61.6	sp|Q9HAT2|SIAE_HUMAN Sialate O-acetylesterase OS=Homo sapiens OX=9606 GN=SIAE PE=1 SV=1
00000649|gene_cluster_GC_00003484|genome_name_P3352_Finger_millet_BE|gene_callers_id_1087	sp|Q9HAT2|SIAE_HUMAN	29.870	154	80	6	375	508	251	396	9.22e-07	55.5	sp|Q9HAT2|SIAE_HUMAN Sialate O-acetylesterase OS=Homo sapiens OX=9606 GN=SIAE PE=1 SV=1
00000650|gene_cluster_GC_00003887|genome_name_P3351_Finger_millet_BE|gene_callers_id_2289	sp|Q05592|CBIK_SALTY	42.520	254	144	1	3	254	2	255	2.84e-69	217	sp|Q05592|CBIK_SALTY Sirohydrochlorin cobaltochelatase OS=Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720) OX=99287 GN=cbiK PE=1 SV=1
00000650|gene_cluster_GC_00003887|genome_name_P3351_Finger_millet_BE|gene_callers_id_2289	sp|Q72CB8|CBIKC_NITV2	32.576	264	171	5	1	259	20	281	2.99e-34	127	sp|Q72CB8|CBIKC_NITV2 Sirohydrochlorin cobaltochelatase CbiKC OS=Nitratidesulfovibrio vulgaris (strain ATCC 29579 / DSM 644 / CCUG 34227 / NCIMB 8303 / VKM B-1760 / Hildenborough) OX=882 GN=cbiKc PE=1 SV=1
00000650|gene_cluster_GC_00003887|genome_name_P3351_Finger_millet_BE|gene_callers_id_2289	sp|Q72EC8|CBIKP_NITV2	33.721	258	163	5	3	254	37	292	7.40e-34	127	sp|Q72EC8|CBIKP_NITV2 Sirohydrochlorin cobaltochelatase CbiKP OS=Nitratidesulfovibrio vulgaris (strain ATCC 29579 / DSM 644 / CCUG 34227 / NCIMB 8303 / VKM B-1760 / Hildenborough) OX=882 GN=cbiKp PE=1 SV=1
00000656|gene_cluster_GC_00003647|genome_name_Reference|gene_callers_id_1680	sp|Q8RKJ0|TARJ_BACSH	47.214	341	180	0	1	341	1	341	7.86e-118	347	sp|Q8RKJ0|TARJ_BACSH Ribulose-5-phosphate reductase OS=Bacillus spizizenii (strain ATCC 23059 / NRRL B-14472 / W23) OX=655816 GN=tarJ PE=3 SV=1
00000656|gene_cluster_GC_00003647|genome_name_Reference|gene_callers_id_1680	sp|Q2G1B9|TARJ1_STAA8	46.608	339	181	0	1	339	1	339	1.83e-114	338	sp|Q2G1B9|TARJ1_STAA8 Ribulose-5-phosphate reductase 1 OS=Staphylococcus aureus (strain NCTC 8325 / PS 47) OX=93061 GN=tarJ PE=1 SV=1
00000656|gene_cluster_GC_00003647|genome_name_Reference|gene_callers_id_1680	sp|Q2G1C4|TARJ2_STAA8	45.133	339	186	0	1	339	1	339	3.74e-110	327	sp|Q2G1C4|TARJ2_STAA8 Ribulose-5-phosphate reductase 2 OS=Staphylococcus aureus (strain NCTC 8325 / PS 47) OX=93061 GN=tarJ' PE=1 SV=1
00000656|gene_cluster_GC_00003647|genome_name_Reference|gene_callers_id_1680	sp|Q8DPI3|TARJ_STRR6	37.971	345	205	6	1	341	7	346	4.54e-78	245	sp|Q8DPI3|TARJ_STRR6 Ribulose-5-phosphate reductase OS=Streptococcus pneumoniae (strain ATCC BAA-255 / R6) OX=171101 GN=tarJ PE=1 SV=1
00000656|gene_cluster_GC_00003647|genome_name_Reference|gene_callers_id_1680	sp|A1D9C9|XYL2_NEOFI	23.743	358	236	11	2	337	11	353	4.34e-11	67.0	sp|A1D9C9|XYL2_NEOFI Probable D-xylulose reductase A OS=Neosartorya fischeri (strain ATCC 1020 / DSM 3700 / CBS 544.65 / FGSC A1164 / JCM 1740 / NRRL 181 / WB 181) OX=331117 GN=xdhA PE=3 SV=1
00000657|gene_cluster_GC_00003718|genome_name_P2928_Oganic_Rye_SD_BE|gene_callers_id_1505	sp|P07949|RET_HUMAN	31.356	118	69	3	208	322	569	677	4.44e-07	55.8	sp|P07949|RET_HUMAN Proto-oncogene tyrosine-protein kinase receptor Ret OS=Homo sapiens OX=9606 GN=RET PE=1 SV=3
00000657|gene_cluster_GC_00003718|genome_name_P2928_Oganic_Rye_SD_BE|gene_callers_id_1505	sp|G3V9H8|RET_RAT	34.066	91	56	2	208	295	570	659	3.96e-04	46.6	sp|G3V9H8|RET_RAT Proto-oncogene tyrosine-protein kinase receptor Ret OS=Rattus norvegicus OX=10116 GN=Ret PE=1 SV=1
00000660|gene_cluster_GC_00003712|genome_name_Reference|gene_callers_id_423	sp|O27435|Y1382_METTH	22.393	326	214	10	3	319	2	297	3.83e-09	60.5	sp|O27435|Y1382_METTH Uncharacterized transporter MTH_1382 OS=Methanothermobacter thermautotrophicus (strain ATCC 29096 / DSM 1053 / JCM 10044 / NBRC 100330 / Delta H) OX=187420 GN=MTH_1382 PE=3 SV=1
00000660|gene_cluster_GC_00003712|genome_name_Reference|gene_callers_id_423	sp|P45869|YWKB_BACSU	24.179	335	214	12	10	323	2	317	3.94e-07	54.3	sp|P45869|YWKB_BACSU Uncharacterized transporter YwkB OS=Bacillus subtilis (strain 168) OX=224308 GN=ywkB PE=3 SV=1
00000660|gene_cluster_GC_00003712|genome_name_Reference|gene_callers_id_423	sp|Q58437|Y1031_METJA	22.785	316	197	12	18	316	14	299	1.03e-06	53.1	sp|Q58437|Y1031_METJA Uncharacterized transporter MJ1031 OS=Methanocaldococcus jannaschii (strain ATCC 43067 / DSM 2661 / JAL-1 / JCM 10045 / NBRC 100440) OX=243232 GN=MJ1031 PE=3 SV=1
00000661|gene_cluster_GC_00003971|genome_name_P2796_Unknown_BE|gene_callers_id_2329	sp|Q9ZDI9|Y339_RICPR	26.360	239	152	12	5	229	3	231	5.24e-14	74.7	sp|Q9ZDI9|Y339_RICPR Uncharacterized glycosyltransferase RP339 OS=Rickettsia prowazekii (strain Madrid E) OX=272947 GN=RP339 PE=3 SV=1
00000661|gene_cluster_GC_00003971|genome_name_P2796_Unknown_BE|gene_callers_id_2329	sp|A0A0H2UR96|GLYG_STRPN	33.333	117	75	2	12	125	5	121	6.17e-13	71.6	sp|A0A0H2UR96|GLYG_STRPN Glycosyltransferase GlyG OS=Streptococcus pneumoniae serotype 4 (strain ATCC BAA-334 / TIGR4) OX=170187 GN=glyG PE=1 SV=1
00000661|gene_cluster_GC_00003971|genome_name_P2796_Unknown_BE|gene_callers_id_2329	sp|Q68X33|Y329_RICTY	25.847	236	147	9	10	229	8	231	9.46e-13	71.2	sp|Q68X33|Y329_RICTY Uncharacterized glycosyltransferase RT0329 OS=Rickettsia typhi (strain ATCC VR-144 / Wilmington) OX=257363 GN=RT0329 PE=3 SV=1
00000661|gene_cluster_GC_00003971|genome_name_P2796_Unknown_BE|gene_callers_id_2329	sp|Q8L0V4|CHS_ECOLX	27.197	239	158	8	2	233	423	652	4.42e-12	70.1	sp|Q8L0V4|CHS_ECOLX Chondroitin synthase OS=Escherichia coli OX=562 GN=kfoC PE=1 SV=1
00000661|gene_cluster_GC_00003971|genome_name_P2796_Unknown_BE|gene_callers_id_2329	sp|Q8L0V4|CHS_ECOLX	28.037	107	73	2	12	114	152	258	5.82e-04	45.1	sp|Q8L0V4|CHS_ECOLX Chondroitin synthase OS=Escherichia coli OX=562 GN=kfoC PE=1 SV=1
00000661|gene_cluster_GC_00003971|genome_name_P2796_Unknown_BE|gene_callers_id_2329	sp|Q4UM29|Y543_RICFE	32.911	158	93	6	10	156	14	169	6.94e-12	69.7	sp|Q4UM29|Y543_RICFE Uncharacterized glycosyltransferase RF_0543 OS=Rickettsia felis (strain ATCC VR-1525 / URRWXCal2) OX=315456 GN=RF_0543 PE=3 SV=1
00000661|gene_cluster_GC_00003971|genome_name_P2796_Unknown_BE|gene_callers_id_2329	sp|Q4UM29|Y543_RICFE	27.225	191	130	4	11	196	294	480	1.10e-09	62.8	sp|Q4UM29|Y543_RICFE Uncharacterized glycosyltransferase RF_0543 OS=Rickettsia felis (strain ATCC VR-1525 / URRWXCal2) OX=315456 GN=RF_0543 PE=3 SV=1
00000663|gene_cluster_GC_00003335|genome_name_Reference|gene_callers_id_1521	sp|E7DNB6|TMP_BPDP1	23.443	273	182	7	159	429	39	286	2.29e-05	53.5	sp|E7DNB6|TMP_BPDP1 Tape measure protein OS=Pneumococcus phage Dp-1 OX=59241 GN=TMP PE=4 SV=1
00000663|gene_cluster_GC_00003335|genome_name_Reference|gene_callers_id_1521	sp|P45931|YQBO_BACSU	43.066	137	67	4	608	736	673	806	3.16e-05	53.1	sp|P45931|YQBO_BACSU Phage tape measure protein-like protein YqbO OS=Bacillus subtilis (strain 168) OX=224308 GN=yqbO PE=1 SV=2
